step,loss
1,0.5821516991306767
20000,0.00013039474073750073
40000,0.0001384227080292342
60000,0.00012900065545378984
80000,0.0001287168660346896
100000,0.00012852575388295475
120000,0.00012841137604667374
140000,0.00012818418185599212
160000,0.00012804201743055294
180000,0.00012789254507479373
200000,0.00012776050724245053
220000,0.00012764511606514994
240000,0.00013072639439421
260000,0.00012741850415165892
280000,0.00012731497853625136
300000,0.00012721753315638186
320000,0.00012712303686023747
340000,0.00012703015508267645
360000,0.00012694549678218022
380000,0.00012686184136983378
400000,0.0001267867225675067
