step,loss
1,0.5628774374182703
20000,0.0002550862473525791
40000,0.00023165767770805097
60000,0.000216279654741139
80000,0.0002033625441186116
100000,0.00020330987458229405
120000,0.00019145864632304387
140000,0.00018772222151639006
160000,0.00018393895379972984
180000,0.00018120004214513294
200000,0.00017849992630136405
220000,0.00017615833342488185
240000,0.00017418991125456808
260000,0.0001771813459870488
280000,0.00017116592959485588
300000,0.00017006949463634364
320000,0.00016920922753419447
340000,0.00016850553340217456
360000,0.00016795739906596657
380000,0.00016750654170642146
400000,0.00016913785029921995
