step,loss
1,0.49390290379989593
20000,0.00019788825816937774
40000,0.00018982038070750743
60000,0.00018692783052684294
80000,0.00017487311731180703
100000,0.00017091099723991941
120000,0.00016822730794190075
140000,0.00016686670981951016
160000,0.00016608895075684334
180000,0.00016563493420083904
200000,0.00016516999613843766
220000,0.0001648466002242198
240000,0.0001645364858586698
260000,0.00016424963721727682
280000,0.0001661064501023272
300000,0.00016362165697427617
320000,0.00016320302012971962
340000,0.00016275853504393758
360000,0.0001622721644519779
380000,0.00016174430236371698
400000,0.0001615011401033528
