step,loss
1,0.48922032319694136
20000,0.0004914212489529764
40000,0.0003711965631666179
60000,0.00026517155262928324
80000,0.00019847261010700048
100000,0.0001738628477710191
120000,0.0001638571757930598
140000,0.00015871398138555206
160000,0.00015515606788313105
180000,0.0001523538790191365
200000,0.000150982558424871
220000,0.0001478184858767077
240000,0.00014586552589430503
260000,0.0001440295533238582
280000,0.0001423071760842609
300000,0.0001406597287496685
320000,0.00013907684321335924
340000,0.0001375397176135994
360000,0.00013605770446330011
380000,0.00013460817839294208
400000,0.00013319785876769117
