molecule,mean_curve_mape_percent,mean_curve_max_percent_difference,mean_curve_energy_at_max_error_eV,across_seed_mean_of_max_percent_difference,across_seed_std_of_max_percent_difference,article_table2_max_percent,delta_vs_article_pp,close_to_article
2-Methylpropanal,4.591073823694264,6.561383398843952,44.5,6.618120781358558,0.8516235273449975,5.0,1.5613833988439518,True
Propanone,13.216635023475899,18.212301514247496,35.5,18.276545509863585,2.8413130718868733,16.0,2.212301514247496,True
Hexan-3-one,3.4841244059146015,5.880842294911453,30.25,5.88084229491146,1.539237919404653,7.0,-1.119157705088547,True
"3,3-Dimethylbutan-2-one",4.3167854112547595,6.400664551927929,60.25,6.625951123784968,1.5364173424455523,6.0,0.40066455192792905,True
Methanol,3.4714552772775935,8.741371934928647,25.0,14.728790833078966,6.99664377959949,9.0,-0.2586280650713526,True
