step,loss
1,0.42967637364470157
20000,0.0007219403630094957
40000,0.0006398634409816167
60000,0.0005937066898956659
80000,0.0005642212459968194
100000,0.0005406755843204226
120000,0.0005194794833943229
140000,0.0004996525114428714
160000,0.00048225587899529155
180000,0.00046289047135929587
200000,0.0004490795519012053
220000,0.0004294858821858454
240000,0.0005119462253402569
260000,0.00039976482126681897
280000,0.00038672899122426383
300000,0.00037507861449639733
320000,0.0003647779505712492
340000,0.0003559968787019295
360000,0.0003487428395040761
380000,0.00034249476495018885
400000,0.0003375078335217404
