step,loss
1,0.42667684681490076
20000,0.0006355274300023445
40000,0.0006118237317433363
60000,0.0005839216745169996
80000,0.0005633870653736752
100000,0.0005460494395718501
120000,0.0005295751314295606
140000,0.0005128388791983228
160000,0.0004956434951410829
180000,0.00047808649017726067
200000,0.000460317348231527
220000,0.000442676590321882
240000,0.0004253829234902497
260000,0.00040890531323166385
280000,0.00039341900795893857
300000,0.0003790625530916266
320000,0.0003659443294508453
340000,0.0003545485396550127
360000,0.0003435430760982033
380000,0.00033385554354953143
400000,0.00032520919977387677
