seed,molecule,mape_percent,max_percent_difference,rmse_a0_2,mae_a0_2,max_abs_error_a0_2
8,Hexan-3-one,4.124025465845019,6.432787398386101,2.1323048218926983,2.1015693747769704,2.748744602731506
8,"3,3-Dimethylbutan-2-one",2.045782686051421,4.367040368147717,1.1698074220746655,1.0832372846404357,2.2131017692418027
8,Methanol,8.377039881555836,12.449649889329425,1.4016534172537813,1.3275681223982811,1.9923982731168497
9,2-Methylpropanal,3.9695319134951275,6.735661479868833,1.541234273767202,1.5109023686204615,2.042274702942322
9,Propanone,8.974234910985016,12.308593265919075,2.419645206415634,2.408808044540324,2.7882211902911926
9,Hexan-3-one,4.359746936092134,7.218644599626065,2.247713737976531,2.216529632767773,2.8957044349349275
9,"3,3-Dimethylbutan-2-one",2.2756782177815795,4.2668536858533,1.2719256655509652,1.1981975426312386,2.326449573969491
9,Methanol,10.25959743333664,14.305011581148767,1.7920188782682653,1.6590276649919489,2.3745743855840793
10,2-Methylpropanal,4.3255821524762865,7.963076137555709,1.671916355923856,1.6447394177949093,2.1779778859966044
10,Propanone,8.571277261914885,11.594153508124709,2.3157352399017084,2.304407358183116,2.672348303214431
10,Hexan-3-one,4.1211713288778205,6.58194075523225,2.13331913064766,2.1001911471124375,2.749368035955655
10,"3,3-Dimethylbutan-2-one",2.0426543680046096,4.030399610234563,1.169637884355404,1.0818590569759032,2.197525892965288
10,Methanol,27.5435345283414,32.8923845706357,4.548931718110148,4.404154942664239,5.502667850657229
11,2-Methylpropanal,4.431331949698813,7.61551801170308,1.711001122819711,1.6843258762395104,2.2065082046752593
11,Propanone,8.444282921310123,11.390413664044043,2.2837664538445877,2.2719174299600016,2.650518162548547
11,Hexan-3-one,4.04156928492072,6.399160259501533,2.0976301824814096,2.0616457797380088,2.7759706210753734
11,"3,3-Dimethylbutan-2-one",1.9647467288217146,4.018475391511946,1.1377849853221,1.0433136896014743,2.1910243591397602
11,Methanol,16.488368008900103,40.36125319796513,2.589888364546108,2.4843912959678227,3.9881738407450964
12,2-Methylpropanal,3.8579677857755215,6.833069046549258,1.4967616292767574,1.4671130817552958,1.995616320542915
12,Propanone,9.104758624156315,12.775301623436519,2.4557150797215166,2.4448028093349268,2.8138486365244155
12,Hexan-3-one,4.559981235135519,7.191537389107551,2.3480249823047705,2.3184402197706975,2.9882433512608486
12,"3,3-Dimethylbutan-2-one",2.4722493535869536,4.656237709068292,1.3722282596499844,1.3001081296341628,2.436283218969905
12,Methanol,19.817673327344306,29.673172290661697,3.1279101347387024,3.048621709992405,4.122381660834165
13,2-Methylpropanal,4.080302828704073,6.86455428853424,1.585777851927827,1.5594560120342331,2.09659880273437
13,Propanone,8.87718150904231,12.573259242162454,2.3877970990541075,2.378492373650761,2.753751399390179
13,Hexan-3-one,4.317727058375209,7.118193853993847,2.221578016866455,2.188821710046399,2.91871235112351
13,"3,3-Dimethylbutan-2-one",2.2346295855457727,4.769350922216013,1.248687964418447,1.1704896199098649,2.3210221271457243
13,Methanol,12.138528532893767,17.205636529427725,2.0101810735822285,1.9171408003626436,2.7127116947416106
14,2-Methylpropanal,4.317400584935295,7.643562098827854,1.6686196787606546,1.6422117517198913,2.1534107475672073
14,Propanone,8.575191980419229,11.822758805412308,2.3178005236527244,2.305867490347418,2.7020742022979327
14,Hexan-3-one,4.126594953273688,6.569362684370522,2.137033531744674,2.102808217088743,2.7960629085188273
14,"3,3-Dimethylbutan-2-one",2.0479814234077147,4.0527651589953635,1.1736448534812942,1.0844761269522085,2.209720433771473
14,Methanol,17.695082055160725,23.125417613303036,3.01804594020808,2.856287710611112,3.8241617892271194
15,2-Methylpropanal,4.347090968482162,7.195298267934847,1.6825722305093416,1.6569921826832523,2.1874765005358086
15,Propanone,8.51730212042615,11.743752195021898,2.2968000349206044,2.2861637930981207,2.671075945790509
15,Hexan-3-one,4.127778072641085,6.695660166438122,2.131160394071574,2.098987003015295,2.7772965658554796
15,"3,3-Dimethylbutan-2-one",2.0489633788793946,4.183629300846678,1.1649944667537742,1.0806549128787604,2.202510536385816
15,Methanol,15.37293965486904,28.935211919776727,2.703425412679509,2.4715993456861933,4.75600674726091
16,2-Methylpropanal,4.193443971348856,7.962435737799862,1.6223658561951608,1.5917023777860166,2.1312895523793927
16,Propanone,8.704301812162289,11.756297064074213,2.3538939383375816,2.3419679378524014,2.7300483356207472
16,Hexan-3-one,4.2362668561615315,6.684728545455849,2.194594534001519,2.1630927173911694,2.8385224858246403
16,"3,3-Dimethylbutan-2-one",2.1556744450284118,4.201060888964422,1.2307190288460323,1.1447606272546345,2.290576859421094
16,Methanol,15.056241589781369,18.40603038398027,2.597404884966313,2.4441326771053524,3.062189456697542
17,2-Methylpropanal,4.32638871334513,7.965490562900341,1.67180780266122,1.6452325269637944,2.155598641661598
17,Propanone,8.56710362441474,11.78117856486766,2.31485815382515,2.303537419672997,2.661674416804022
17,Hexan-3-one,4.121871532907195,6.518264115875412,2.1321928744934233,2.100567829034837,2.763838264264699
17,"3,3-Dimethylbutan-2-one",2.0434922189564406,4.078867157313108,1.1695201069450543,1.0822357388983026,2.223952227813861
17,Methanol,21.247154474334927,26.142570708401454,3.433410835295828,3.361426775509509,4.306293790830985
18,2-Methylpropanal,4.305691973012264,7.04936987758415,1.6651368606241541,1.6376794773366687,2.159217473251914
18,Propanone,8.593237022555513,11.954203186004952,2.3211071045598635,2.310014682608566,2.6631301940087866
18,Hexan-3-one,4.134247095519389,7.090213403039819,2.137541786794383,2.106059876039019,2.6793556433255645
18,"3,3-Dimethylbutan-2-one",2.0546406151503347,3.970643511378856,1.164610156808689,1.0877277859024843,2.164944613887016
18,Methanol,13.859072630332761,41.15715085471683,2.3294685802250514,2.039040558991883,4.066818034447374
19,2-Methylpropanal,4.32608848485387,7.603732439477037,1.6736578167164937,1.6450728228977618,2.2313945148913845
19,Propanone,8.5745775982439,12.361177622120392,2.316276204986572,2.3047164754283864,2.718028757990222
19,Hexan-3-one,4.121464560041966,6.4966383270189025,2.1299103710237826,2.100322287603841,2.7072375352903606
19,"3,3-Dimethylbutan-2-one",2.043126942132162,4.378796237518189,1.1632102378016487,1.0819901974673063,2.1679559622781426
19,Methanol,9.18700184928531,37.79017576773377,1.5337303825470332,1.3646356284709027,3.734120684875897
20,2-Methylpropanal,4.290616868345373,7.4806853735712195,1.6588403701589955,1.6314408545360577,2.1472355148212827
20,Propanone,8.610179035278508,11.940118965196916,2.3247274409328336,2.313703328393331,2.7171639399510674
20,Hexan-3-one,4.152031476742215,6.74691352655509,2.144365667987728,2.1157041064711057,2.667808794463774
20,"3,3-Dimethylbutan-2-one",2.0726999668640564,4.261463872469407,1.1724759690898061,1.0973720163345708,2.1515569136967017
20,Methanol,12.32862011794334,17.322879545231064,2.1414730492917697,1.9954959990060692,2.8473173871174016
