seed,molecule,mape_percent,max_percent_difference,rmse_a0_2,mae_a0_2,max_abs_error_a0_2
1,2-Methylpropanal,4.632946724841301,8.905513716171294,1.7835053478040768,1.7589546264106255,2.378786077137086
1,Propanone,10.012162613757196,17.953285750155988,2.7959085602633564,2.6608424747635984,3.64553291224475
1,Hexan-3-one,7.620553976949018,10.276248966721067,3.979108949386199,3.937643472368298,4.621520184819637
1,"3,3-Dimethylbutan-2-one",4.872036477703049,7.7598944423357645,2.9127160013254723,2.6173390628463618,4.755640856228808
1,Methanol,16.918489491423085,40.4697138781904,2.6647089411376723,2.5498164069708786,3.998891051271295
2,2-Methylpropanal,7.731605344945954,11.151781853574642,3.0116667074784513,2.996276579483562,3.408836429327451
2,Propanone,26.27378530048082,82.84545394491633,7.069330107774654,6.365256849412225,12.540422599635628
2,Hexan-3-one,7.467335030279343,10.21247512144024,3.910404686293698,3.864886989898445,4.659627794077728
2,"3,3-Dimethylbutan-2-one",8.592233510912274,11.110803775619468,4.878416025074438,4.673981578415754,6.809241127379622
2,Methanol,34.92308009520062,108.55589254724771,5.6878299789121005,5.128902283706309,10.72661864070901
3,2-Methylpropanal,10.438665009282909,13.366114194138067,4.313179070842005,4.149170292838127,5.667652583894039
3,Propanone,11.316468935597836,24.87125694022628,3.709000678402848,3.260953879906078,5.3165927432384095
3,Hexan-3-one,7.761181754794524,10.133341869101642,4.050481525071652,4.008161194707467,4.679304287907534
3,"3,3-Dimethylbutan-2-one",3.379004891035069,6.51989952380759,1.8520617178444476,1.7299476166969494,2.9798780898037975
3,Methanol,2.217414660543349,3.324305959188124,0.3705240541841261,0.34693584346295625,0.5513103846716341
4,2-Methylpropanal,6.723693192606735,9.322033958595735,2.8519466179440034,2.6845043114304024,3.943925846109657
4,Propanone,15.907387638007298,30.77833596440171,4.505482663609067,4.268691861950302,6.440812596668984
4,Hexan-3-one,7.430715243942528,9.803949202046269,3.8919295879615468,3.8445881681942633,4.451887116027962
4,"3,3-Dimethylbutan-2-one",4.012743570860613,9.252595020227213,2.7730562619657526,2.2370097948513545,5.633158481204276
4,Methanol,26.939225899781366,74.2408834563888,4.264886486541632,3.9928289273563067,7.33588592659216
5,2-Methylpropanal,7.231101816050946,13.217585211442954,2.752183490573067,2.743931790669901,3.3226837723318354
5,Propanone,30.898434776403928,59.2868227147461,8.347502058116188,8.299526589771244,9.095042254933528
5,Hexan-3-one,7.327253392713087,9.344214270815346,3.8385103668818763,3.7928960690027664,4.585865047048635
5,"3,3-Dimethylbutan-2-one",5.924300516312397,8.98897810080202,3.4872559225145494,3.2165334083277584,5.508883120715836
5,Methanol,7.759197787337008,38.891104161091114,1.49647456923417,1.0735808946535317,3.8429055582638885
6,2-Methylpropanal,4.773854100794887,6.865826026320384,1.9069782509005961,1.8519119832851774,2.5891373313481907
6,Propanone,10.8557893386881,18.001793233693654,3.095183403465634,2.9135661318661255,4.535645259552709
6,Hexan-3-one,7.439328938019123,9.930093938182434,3.8925566084703527,3.8450310337466336,4.483064256844408
6,"3,3-Dimethylbutan-2-one",16.868100572032667,20.6579796286725,8.939998131356615,8.856072507818826,10.366575906122272
6,Methanol,17.803697269074632,30.352322481425226,2.846806175079698,2.7140052077716152,3.8869754185377356
7,2-Methylpropanal,7.098017210619382,15.665425232055815,2.684918992483659,2.6404452350202163,3.843795497719345
7,Propanone,3.182248196109185,6.49686463740834,1.0830068853060304,0.9309322154814811,2.081543992300677
7,Hexan-3-one,7.280662747892865,9.365495911030115,3.8241085325430886,3.773191280804898,4.497316289231499
7,"3,3-Dimethylbutan-2-one",2.486554020591221,12.680910299939747,1.4831343614003114,1.2328731163366307,3.8375705239229134
7,Methanol,26.56690289013098,40.26620568738177,4.402269206752967,4.1889219346930515,6.618453200437493
8,2-Methylpropanal,4.544990526619722,7.780417189500994,1.7547462331696122,1.7338963874715054,2.1589906491698656
8,Propanone,8.759945142373716,15.577569941223596,2.883826289116127,2.500942699052306,4.990930077116765
8,Hexan-3-one,7.3194148411783795,9.941736054382273,3.847608383148477,3.7939726311965676,4.483414452252767
8,"3,3-Dimethylbutan-2-one",8.844532625626554,13.378582444884216,4.962973586057058,4.722675446683412,6.412128119010902
8,Methanol,8.696798867565054,16.612041862370816,1.5805729229419,1.367291278712227,2.577920197745149
9,2-Methylpropanal,5.793880635008298,9.149307960905512,2.2275993981319377,2.2228268419614197,2.601288122032898
9,Propanone,9.698489195533897,12.759173060188262,2.7798200692015946,2.6731614283603404,3.731718886831203
9,Hexan-3-one,7.558849621998135,9.825338194425406,3.9691442840737787,3.9166082462176446,4.689554068789413
9,"3,3-Dimethylbutan-2-one",7.8985402589324,12.977958857434796,4.358209902008835,4.141555077192415,6.16100410558915
9,Methanol,8.458321339417118,13.80610841055921,1.3167065659976698,1.314152801746029,1.4557661161433373
10,2-Methylpropanal,2.0654006175615383,6.948769832366272,0.8801021508766269,0.7102162345001813,1.875455725614632
10,Propanone,32.294219507305094,39.9795035230515,8.978254317350869,8.852546085360599,10.50446643548127
10,Hexan-3-one,7.41115392758685,10.226006566192375,3.8786398214638487,3.8354210651198346,4.465780862799939
10,"3,3-Dimethylbutan-2-one",4.990981672940061,8.526140965312086,3.0968947094949884,2.7825147680189883,5.22523400568312
10,Methanol,21.270827167625967,32.67400314254939,3.3930751987983547,3.308104086528906,5.229049560363006
11,2-Methylpropanal,5.197073535170702,10.34731546181054,2.08702937682836,1.9327267891224245,2.9574680414510226
11,Propanone,26.174081314140757,42.74770734489152,6.9920752444424314,6.937781818184424,8.319091345301285
11,Hexan-3-one,6.909691238659249,9.333387979369617,3.6232097052572456,3.57905129342839,4.296425925155241
11,"3,3-Dimethylbutan-2-one",7.080143654099653,9.604097758036696,4.084725940639844,3.874442882563156,5.885858374071752
11,Methanol,4.471496553742707,7.950552329497768,0.7490253440852306,0.71001073505459,1.3068119434680163
12,2-Methylpropanal,5.864252412431828,11.958755095468034,2.2361579077400027,2.2291742737121933,2.7323116560447787
12,Propanone,7.930173692487862,13.408101113503006,2.2640805687779713,2.1425544553186935,3.241352100889486
12,Hexan-3-one,7.236141940159865,9.912237469063202,3.798586270179554,3.746990005974496,4.453945965388087
12,"3,3-Dimethylbutan-2-one",9.93742161512371,15.36564671670424,5.340743667244176,5.209450651837767,6.665736643343088
12,Methanol,5.478501627546507,28.95855058558726,0.9911804324187875,0.8047979756318349,2.8614506428941953
13,2-Methylpropanal,7.035748495379949,12.023318366267393,2.691464363970428,2.6607882865628762,3.3164049997335425
13,Propanone,18.0043802845553,32.73364305210201,5.0216507070101475,4.6074277677768105,6.993638606771256
13,Hexan-3-one,6.9292107745532,8.978122525152276,3.6415894485963167,3.5925029133190973,4.346996547407308
13,"3,3-Dimethylbutan-2-one",4.4280663584172615,7.509713750012997,2.4531965858261593,2.3443444053171842,3.2466166560736625
13,Methanol,11.205469849931974,17.509110140544017,1.7541447963443935,1.744816737069676,2.0234991022001942
14,2-Methylpropanal,8.504819374191328,12.294482929047527,3.3227413796066814,3.287665689516989,3.988348261110822
14,Propanone,19.231843333946205,39.0432318917522,5.202908568050522,5.025857587560603,6.742472344751391
14,Hexan-3-one,7.575219210084256,10.178298713818506,3.958605237981663,3.9171442978910793,4.6321747890999845
14,"3,3-Dimethylbutan-2-one",6.179352286865107,7.839796951731637,3.609289113388316,3.3956205440130773,4.79486386400086
14,Methanol,4.270454911979184,20.907547350436147,0.7762496099254511,0.6009721779176238,2.0659153720567023
15,2-Methylpropanal,11.782032997172726,16.13043066480254,4.587608645436918,4.571941265942189,5.078365573099916
15,Propanone,17.40412237158211,31.175377950490606,4.694376940538362,4.662270085864177,5.590176340781568
15,Hexan-3-one,7.689333046974655,9.62764027735011,4.024626394712541,3.979895722696384,4.617922595515104
15,"3,3-Dimethylbutan-2-one",5.348511765356871,8.417460046671875,2.9544486085739785,2.8266477343346974,4.280094563467742
15,Methanol,10.15112944283044,23.516282488444933,1.9285678498175767,1.58781549729587,3.865311181947643
16,2-Methylpropanal,4.674535509740805,8.724202977453022,1.9436873181884262,1.8598786884839922,2.45527341974654
16,Propanone,6.621785089838917,21.883835277261817,2.320811664815414,1.5608291488670814,4.833743475130131
16,Hexan-3-one,7.438451605863898,10.000801673165826,3.906238948490466,3.854692244052216,4.652821487905506
16,"3,3-Dimethylbutan-2-one",2.487258934815044,7.058486073955677,1.6376360737225604,1.3033715539220605,3.314045210466439
16,Methanol,22.527341924764155,64.18384195752684,4.229975050982642,3.26739762612545,6.955079037753277
17,2-Methylpropanal,8.276687474422564,10.196062399292677,3.2337779809877074,3.2215189283725967,3.6229443233430203
17,Propanone,23.924962683732197,41.300870500107806,6.264310491058924,6.225337919067173,7.555537156454484
17,Hexan-3-one,7.383244839700274,9.814774797829653,3.871388533363313,3.8218184206296413,4.49248249437111
17,"3,3-Dimethylbutan-2-one",9.271090406075963,12.640801511514017,5.1656442285439,4.953822631494869,6.969680991383797
17,Methanol,32.483692991431084,39.67999292764449,5.376338325808094,5.198692043183057,6.563796775360252
18,2-Methylpropanal,2.5843876193097857,5.989666103729623,1.0749236829008086,1.005016213748579,1.6366294126959176
18,Propanone,40.71030173828385,59.711294856598215,11.340912903487126,11.164436291245948,13.037304382682635
18,Hexan-3-one,7.660987645210636,10.005558713278804,4.009786930682218,3.9643110816173097,4.65541350328332
18,"3,3-Dimethylbutan-2-one",6.031304962205881,8.549080778571765,3.496818811260057,3.2841602152167324,5.239292639338856
18,Methanol,11.46527864264142,61.4980567440255,2.099630653559676,1.6031118115551088,6.076742462881342
19,2-Methylpropanal,8.29612687867412,14.690841932155404,3.1704230478661652,3.153320082891757,3.638642914739762
19,Propanone,12.939618372191338,18.14066534702771,3.7514933884967485,3.5774797652711228,5.263586650187072
19,Hexan-3-one,7.332954296553134,10.021636838781726,3.83359008679913,3.787237307954544,4.482869203243553
19,"3,3-Dimethylbutan-2-one",7.753371950021448,12.354779812886198,4.422120632101447,4.14598689498377,6.19096442761618
19,Methanol,6.864724237689247,12.003298217752011,1.237565935815806,1.092881385443976,1.9623457596025577
20,2-Methylpropanal,4.669792411728861,8.419281186873,1.8096276674436595,1.741785106834609,2.5854067911920353
20,Propanone,48.10347911525542,55.11257505976048,14.094767857668664,13.536011348220272,17.351951148915933
20,Hexan-3-one,7.452952125282698,10.217839071986738,3.888449666342168,3.851210063459449,4.542426080435341
20,"3,3-Dimethylbutan-2-one",8.168121080072279,10.482360627057554,4.585922924483672,4.41213526467564,6.421962156280358
20,Methanol,26.725049362790635,36.839950268691425,4.776415627490532,4.357545673013624,6.095759770786788
