seed,molecule,mape_percent,max_percent_difference,energy_at_max_error_eV
1,Ethanal,9.480470593383876,11.922203805115771,95.5
1,Propanal,4.052398629154192,7.4915535683187064,85.0
1,3-Methylbutan-2-one,8.449675468797928,13.038012512721789,25.0
1,Molecular Nitrogen,1287.3093662241258,2632.1944346027367,25.0
1,Ethanol,10.911013598481917,22.24855082407809,100.0
2,Ethanal,9.541764910113644,11.445972947378735,79.75
2,Propanal,4.115026970126932,7.461530561669444,85.0
2,3-Methylbutan-2-one,8.437056176555862,12.973705428648428,25.0
2,Molecular Nitrogen,1151.1079782429395,2202.08094724929,25.0
2,Ethanol,10.997355720540522,22.46247445267251,100.0
3,Ethanal,9.236893887898924,11.695704029710761,95.5
3,Propanal,3.7857902810246107,7.282723456777158,85.0
3,3-Methylbutan-2-one,8.43044914230171,12.84900179586979,25.0
3,Molecular Nitrogen,1106.8954002018622,2218.6539559894536,25.0
3,Ethanol,11.36973476444858,23.24852462490038,100.0
4,Ethanal,9.439320976859767,11.725139772630317,79.75
4,Propanal,3.9290472803320884,7.340436809540124,85.0
4,3-Methylbutan-2-one,8.57071836983186,12.987908421203748,25.0
4,Molecular Nitrogen,1093.4360583900648,2302.643889738889,25.0
4,Ethanol,11.18634598339454,22.931748707520594,100.0
5,Ethanal,9.338531049420016,12.252339349310434,95.5
5,Propanal,3.899531102251932,7.520488227048873,85.0
5,3-Methylbutan-2-one,8.51924804380244,12.754682619034499,25.0
5,Molecular Nitrogen,1165.232577135291,2459.853211525945,25.0
5,Ethanol,10.988920338471106,22.5799439219047,100.0
6,Ethanal,9.689579887622799,12.088374844674671,95.5
6,Propanal,3.9513210332688495,7.43581789104204,85.0
6,3-Methylbutan-2-one,8.499397505668538,12.983239363396084,25.0
6,Molecular Nitrogen,1099.1961010588357,2118.7044071407404,25.0
6,Ethanol,11.223723579776749,23.03275131649902,100.0
7,Ethanal,9.437122137146645,12.109120391721431,94.75
7,Propanal,3.9768483022219794,7.626532017556384,85.0
7,3-Methylbutan-2-one,8.646882438599148,13.046475864950505,25.0
7,Molecular Nitrogen,1143.7602359138439,2310.551078375686,25.0
7,Ethanol,11.083104622054938,22.636691966731117,100.0
8,Ethanal,11.169465389451908,13.930153335649434,94.75
8,Propanal,5.1057794918211785,8.682235141870278,85.0
8,3-Methylbutan-2-one,9.167936733523408,13.314979879321706,25.0
8,Molecular Nitrogen,1170.4874318857233,2380.5201536712816,25.0
8,Ethanol,10.205141516783296,21.264524282318842,100.0
