seed,epoch,loss
6,48000,8.490004150702835e-05
6,54000,8.155172038728777e-05
6,60000,7.91816929231694e-05
6,66000,7.798607268915254e-05
6,72000,7.726250938898533e-05
6,78000,0.00012542360314990914
6,84000,7.882267974509231e-05
6,90000,7.465194958339785e-05
6,96000,8.098497781782435e-05
6,102000,7.340444690617072e-05
6,108000,7.468560970905552e-05
6,114000,9.153472764391757e-05
6,120000,7.085658434022737e-05
7,1,0.3562634884913045
7,6000,0.00036299573293909263
7,12000,0.0003182627887019131
7,18000,0.0003006697193789958
7,24000,0.00016748765590411674
7,30000,9.97658818383571e-05
7,36000,8.344244401637201e-05
7,42000,7.893341037554809e-05
7,48000,7.724151758689225e-05
7,54000,7.434692661496868e-05
7,60000,7.197888527504425e-05
7,66000,7.403025748683159e-05
7,72000,7.040670745525947e-05
7,78000,6.983564507323123e-05
7,84000,6.957777104793445e-05
7,90000,6.941028422110955e-05
7,96000,6.940973377627409e-05
7,102000,6.91718139738751e-05
7,108000,6.913684328545858e-05
7,114000,7.310494320929535e-05
7,120000,6.88515167269443e-05
8,1,0.31570491990253424
8,6000,0.00032300233180055407
8,12000,0.0002993317371644936
8,18000,0.000268539439926184
8,24000,0.00023556275696167352
8,30000,0.00014865071986595128
8,36000,9.353617828089884e-05
8,42000,8.240620609483079e-05
8,48000,8.035786328597972e-05
8,54000,8.876757105708377e-05
8,60000,7.697444282272917e-05
8,66000,7.576478002185448e-05
8,72000,7.503644510932566e-05
8,78000,7.644917150193276e-05
8,84000,7.594018475375241e-05
8,90000,8.422069559628099e-05
8,96000,7.461333314935489e-05
8,102000,7.061635471319067e-05
8,108000,7.033292304782463e-05
8,114000,7.13334047771602e-05
8,120000,7.012672124868773e-05
9,1,0.3050900072672421
9,6000,0.00032538971771274675
9,12000,0.0002945507545381994
9,18000,0.0002503861504774189
9,24000,0.000178397428711251
9,30000,0.00016890682909585295
9,36000,0.00015116124552113806
9,42000,9.950190340718041e-05
9,48000,7.965903125098465e-05
9,54000,7.865943412985192e-05
9,60000,7.773805617401862e-05
9,66000,7.82296364245023e-05
9,72000,7.896229382780454e-05
9,78000,7.63858486159283e-05
9,84000,7.583649776357802e-05
9,90000,7.414799539046166e-05
9,96000,7.373832551249365e-05
9,102000,7.268662349610133e-05
9,108000,7.285506675307027e-05
9,114000,7.157077315660327e-05
9,120000,7.740229271972696e-05
10,1,0.38956699837429204
10,6000,0.00033164649691028126
10,12000,0.0003176669666892175
10,18000,0.000279274312196102
10,24000,0.00025113495094059474
10,30000,0.000173923958337034
10,36000,0.00014205701853704518
10,42000,9.504476772386208e-05
10,48000,8.227387976325582e-05
10,54000,0.00010573292368541096
10,60000,7.790827900751287e-05
10,66000,7.661617615293713e-05
10,72000,7.623521838230064e-05
10,78000,7.478983878390945e-05
10,84000,7.370932477930638e-05
10,90000,7.282170452728779e-05
10,96000,7.194337730352986e-05
10,102000,7.128523888052091e-05
10,108000,7.072836278839982e-05
10,114000,6.981637395836766e-05
10,120000,6.949409391144016e-05
11,1,0.3263475985239571
11,6000,0.00033186332008552997
11,12000,0.00030451389664385624
11,18000,0.0002623112301149754
11,24000,0.00016560298805391076
11,30000,0.00010776793154329759
11,36000,8.354138740091799e-05
11,42000,8.243840128553891e-05
11,48000,7.98947330241698e-05
11,54000,8.825769733021956e-05
11,60000,7.820067392615149e-05
11,66000,7.684369923175427e-05
11,72000,7.54827350844572e-05
11,78000,7.35764701500726e-05
11,84000,7.241344628578829e-05
11,90000,7.545031423707148e-05
11,96000,7.240909417448873e-05
11,102000,7.075324925665413e-05
11,108000,7.024069733100161e-05
11,114000,7.051333414029625e-05
11,120000,6.956993306825085e-05
12,1,0.25977307519993476
12,6000,0.00032627698664121086
12,12000,0.0002777643014761936
12,18000,0.0001937421527163589
12,24000,9.407951141497403e-05
12,30000,9.368647123482605e-05
12,36000,8.105474541185266e-05
12,42000,8.294795921127457e-05
12,48000,9.04633321304987e-05
12,54000,7.834488200856978e-05
12,60000,7.956606209416304e-05
12,66000,7.599525449986729e-05
12,72000,7.450927477397164e-05
12,78000,7.362122046735385e-05
12,84000,7.302994891577146e-05
12,90000,7.321435105368065e-05
12,96000,7.469500798879555e-05
12,102000,7.26822324629154e-05
12,108000,7.133216018821633e-05
12,114000,7.133029757251003e-05
12,120000,7.121371808523695e-05
13,1,0.3587687598194329
13,6000,0.0003285530259115122
13,12000,0.00032195756672938715
13,18000,0.00027098463615223565
13,24000,0.00016959643642599516
13,30000,0.00014062405269211264
13,36000,9.707234579210332e-05
13,42000,7.963755611802015e-05
13,48000,7.639265198668374e-05
13,54000,7.467743937664842e-05
13,60000,7.380831538068229e-05
13,66000,7.225998185006917e-05
13,72000,8.613912131033e-05
13,78000,7.111871004325497e-05
13,84000,7.052716298109577e-05
13,90000,7.256968242734768e-05
13,96000,7.116901720335618e-05
13,102000,6.914788819041806e-05
13,108000,6.887898687713623e-05
13,114000,7.202828736202916e-05
13,120000,6.837169453742035e-05
14,1,0.3588199134392438
14,6000,0.0003379742246730826
14,12000,0.00030716157113060084
14,18000,0.0002795226543107593
14,24000,0.0002552835594942273
14,30000,0.0001805425737470914
14,36000,0.00012148825499016323
14,42000,8.535157278993974e-05
14,48000,7.963302127485802e-05
14,54000,7.748635706827158e-05
14,60000,7.776478199193768e-05
14,66000,7.54180360901623e-05
14,72000,7.478783124392169e-05
14,78000,7.401376072549776e-05
14,84000,7.30518244414092e-05
14,90000,7.204818361020713e-05
14,96000,7.135816573981754e-05
14,102000,7.078750389841151e-05
14,108000,7.062695791987001e-05
14,114000,7.010755549549105e-05
14,120000,7.109063718365084e-05
15,1,0.2722661603907461
15,6000,0.00032015859045550477
15,12000,0.00029876005636828793
15,18000,0.0002928929519715661
15,24000,0.00017544824748895726
15,30000,0.00016969468476749915
15,36000,0.0001621339995428502
15,42000,0.00012648801503578814
15,48000,0.00010170186007739256
15,54000,7.534485294051206e-05
15,60000,7.407252466751595e-05
15,66000,7.303374900596741e-05
15,72000,7.157864271425305e-05
15,78000,7.073225324141577e-05
15,84000,7.57156803200264e-05
15,90000,8.43347345223268e-05
15,96000,6.955380118608089e-05
15,102000,6.926486251496843e-05
15,108000,6.904455988128815e-05
15,114000,6.91117146466062e-05
15,120000,6.879655483728153e-05
16,1,0.26021411814326856
16,6000,0.00033164771126290346
16,12000,0.00027987224619166533
16,18000,0.00018065263275259026
16,24000,0.00012550847473458062
16,30000,8.558737643348802e-05
16,36000,7.828747922918916e-05
16,42000,7.720209396835024e-05
16,48000,7.899800208121334e-05
16,54000,7.446922501396212e-05
16,60000,7.45339218748827e-05
16,66000,7.313831802777786e-05
16,72000,7.176849595960452e-05
16,78000,7.109637357116878e-05
16,84000,7.076069675303723e-05
16,90000,7.655301344377943e-05
16,96000,7.00051389869103e-05
16,102000,6.9840626375042e-05
16,108000,6.956980682417355e-05
16,114000,6.957639128989442e-05
16,120000,6.952331206215812e-05
17,1,0.4284693540689148
17,6000,0.00033058643747292183
17,12000,0.00029949570188779365
17,18000,0.00019018330629405952
17,24000,0.00015007657572123516
17,30000,9.101899991580857e-05
17,36000,8.922673477394453e-05
17,42000,7.800980687174104e-05
17,48000,7.657810150961243e-05
17,54000,7.548087906298746e-05
17,60000,7.491833378330565e-05
17,66000,7.251383905933043e-05
17,72000,7.110302119611241e-05
17,78000,7.235206418320746e-05
17,84000,6.97773775214926e-05
17,90000,6.930089744417661e-05
17,96000,6.926406705332225e-05
17,102000,6.910187235379471e-05
17,108000,6.874980197660492e-05
17,114000,6.857661452094294e-05
17,120000,6.943426079733794e-05
18,1,0.26072966411161724
18,6000,0.00032960415343016424
18,12000,0.00030461459539138445
18,18000,0.00027944963446463933
18,24000,0.00017836112877005715
18,30000,0.00016931956534517508
18,36000,0.00016191954043390225
18,42000,0.0001053881972456418
18,48000,8.393511836288983e-05
18,54000,7.885402583136915e-05
18,60000,7.902944590547334e-05
18,66000,7.847038889787588e-05
18,72000,7.716868318895471e-05
18,78000,7.515731340222012e-05
18,84000,7.51475547578772e-05
18,90000,7.372848290251521e-05
18,96000,7.247858302656116e-05
18,102000,7.234132396637521e-05
18,108000,7.437757323449796e-05
18,114000,7.555223829666308e-05
18,120000,7.046618455333525e-05
19,1,0.38646833404644715
19,6000,0.00033548156773215696
19,12000,0.0005111013904305174
19,18000,0.0002850411591289852
19,24000,0.0002718258935522859
19,30000,0.00017543102655461686
19,36000,0.00011384231688255385
19,42000,9.080507990042986e-05
19,48000,7.875509860575074e-05
19,54000,7.664094116748832e-05
19,60000,7.535321478271448e-05
19,66000,7.353906819837974e-05
19,72000,7.19320366760349e-05
19,78000,7.069981184018696e-05
19,84000,6.994180860104085e-05
19,90000,6.94909254108312e-05
19,96000,6.890742975762888e-05
19,102000,6.985046074661129e-05
19,108000,6.935140433218693e-05
19,114000,7.196705784019497e-05
19,120000,8.182768194080569e-05
20,1,0.29846154574307904
20,6000,0.0003182510257415819
20,12000,0.00027245491261240865
20,18000,0.00017894740704072477
20,24000,0.00012075844529860791
20,30000,9.498379945226641e-05
20,36000,8.760931802906645e-05
20,42000,8.190137867540364e-05
20,48000,7.951188343153583e-05
20,54000,7.78944029744e-05
20,60000,7.695746352248376e-05
20,66000,7.565507111540512e-05
20,72000,7.433249697262045e-05
20,78000,7.332659420628999e-05
20,84000,7.24794650288705e-05
20,90000,7.861312055844752e-05
20,96000,7.159088784458077e-05
20,102000,7.131628516275537e-05
20,108000,7.075044165012683e-05
20,114000,7.171821177145613e-05
20,120000,7.043139227884415e-05
