step,loss
1,0.5460201259735946
20000,0.00017582526645788457
40000,0.00015994126911290758
60000,0.00015204468291029295
80000,0.0001583161052582699
100000,0.00014685921766022375
120000,0.00015357207478904674
140000,0.0001453553501557839
160000,0.00014497945152239006
180000,0.00014470790316523834
200000,0.0001444875995377755
220000,0.00016190622785343205
240000,0.00014413401032220443
260000,0.0001771491989826613
280000,0.0001438414544511264
300000,0.00014370373785934604
320000,0.00014357414894500842
340000,0.00014344987442062887
360000,0.00014333028150937592
380000,0.00014322064768281277
400000,0.00014310529635905116
