seed,molecule,mape_percent,max_percent_difference,energy_at_max_error_eV
12,Molecular Nitrogen,54.337137545566726,80.78272248593986,30.25
12,Ethanol,10.020832631699122,19.99233923700028,100.0
13,Ethanal,2.4205367861080904,4.2688064827842735,100.0
13,Propanal,4.372364735465713,11.117247226380407,44.5
13,3-Methylbutan-2-one,7.559311530272853,10.14454793927789,25.0
13,Molecular Nitrogen,1138.5294540634745,1861.6015926317345,25.0
13,Ethanol,24.96495949847699,37.77693821386821,100.0
14,Ethanal,26.604135752460127,33.510929940938404,44.5
14,Propanal,7.82495578683839,9.267138419405123,85.0
14,3-Methylbutan-2-one,5.374178179152196,9.593465581456075,25.0
14,Molecular Nitrogen,83.07512030790694,179.5611162573989,44.5
14,Ethanol,9.671980778711287,16.5749521354895,100.0
15,Ethanal,23.443574133274232,26.256745858710005,46.0
15,Propanal,8.616734426360713,10.449333574333028,85.0
15,3-Methylbutan-2-one,6.7490857725049365,10.42931703692374,25.0
15,Molecular Nitrogen,237.5438194686932,333.3833788608254,30.25
15,Ethanol,14.574422252829784,26.312996917570175,100.0
16,Ethanal,22.908401515822263,28.976710572803366,44.5
16,Propanal,8.149549126544242,10.875293428474384,25.0
16,3-Methylbutan-2-one,5.766883135382083,9.980859668999308,25.0
16,Molecular Nitrogen,35.377163905914294,96.9396435706705,46.75
16,Ethanol,11.896151699400757,25.48900538942704,100.0
17,Ethanal,16.639872370215407,18.73581120737831,50.5
17,Propanal,2.875500836099337,5.230119657566483,85.0
17,3-Methylbutan-2-one,7.866173533953412,11.92157410672193,25.0
17,Molecular Nitrogen,5612.137472140739,9432.58481851697,25.0
17,Ethanol,8.64573603196132,14.580655896875996,30.25
18,Ethanal,7.163408869528125,12.531220547413799,100.0
18,Propanal,4.377092446093143,9.318803499538491,40.0
18,3-Methylbutan-2-one,8.380721453920179,12.379453918546842,25.0
18,Molecular Nitrogen,422.48889347382703,1064.363447774098,25.0
18,Ethanol,13.610798468249657,25.82920450474346,100.0
19,Ethanal,22.238260722307167,25.639973999850714,25.0
19,Propanal,6.934908059592765,10.421535385006708,25.0
19,3-Methylbutan-2-one,5.3212506011401794,9.039471331816424,25.0
19,Molecular Nitrogen,458.8099227879309,847.5884390038351,25.0
19,Ethanol,16.15941133772025,31.0516275432071,100.0
20,Ethanal,18.190540221772096,29.42674547569147,100.0
20,Propanal,6.3731910495366595,11.811332858864002,100.0
20,3-Methylbutan-2-one,5.89965091991521,10.96637093797623,25.0
20,Molecular Nitrogen,901.4378123409493,2954.4144890190205,25.0
20,Ethanol,16.17710995672839,26.60031993909299,100.0
