step,loss
1,0.5889305484792043
20000,0.00017593855711357193
40000,0.00015743785481211675
60000,0.0001496092764346001
80000,0.00014337201769258005
100000,0.00012728777894782238
120000,0.00011489079635571861
140000,0.00010711244554657483
160000,0.00010257027193499015
180000,9.996176065255352e-05
200000,9.836346937027082e-05
220000,9.723372749434844e-05
240000,9.644091163446618e-05
260000,9.558532191782181e-05
280000,9.494485837361465e-05
300000,9.440540041654026e-05
320000,0.00012996943445634185
340000,9.353070208038472e-05
360000,9.77054421027648e-05
380000,9.279533824737647e-05
400000,9.282405145226426e-05
