step,loss
1,0.49106948741942
20000,0.0001084626487391374
40000,0.00010437333986607235
60000,0.00010019609197039297
80000,9.743015234537509e-05
100000,9.424718107715271e-05
120000,9.083751990968626e-05
140000,8.613028822241557e-05
160000,8.13250608220451e-05
180000,7.635616037535092e-05
200000,7.158862122142592e-05
220000,6.730387759477215e-05
240000,6.378041582645434e-05
260000,6.094958071659562e-05
280000,5.7848253601333176e-05
300000,5.50964642924292e-05
320000,5.212531484518535e-05
340000,4.718562672322617e-05
360000,3.9810292789917846e-05
380000,3.4337579364202894e-05
400000,3.133008155100167e-05
