step,loss
1,0.6726887356405388
20000,0.00021517467773594738
40000,0.0001967860665579222
60000,0.00017742276389465827
80000,0.0001651229441670124
100000,0.00015642746823792467
120000,0.0001510768035193511
140000,0.00014812495828935235
160000,0.00014659610032238693
180000,0.0001458754189915442
200000,0.00014586356500911478
220000,0.00014615593139837395
240000,0.00014531587882288371
260000,0.00014620129412002667
280000,0.00014545240583445392
300000,0.0001452185263503266
320000,0.00019558774635283462
340000,0.00014518909026012234
360000,0.00014733929127975996
380000,0.00014516624305363108
400000,0.00014515499050421355
