seed,epoch,loss
6,102000,3.4933304882963405e-05
6,108000,4.859050355060619e-05
6,114000,3.354461280059786e-05
6,120000,3.219423718840483e-05
7,1,0.3176791167607294
7,6000,0.00034384401040699276
7,12000,0.0003317515229483425
7,18000,0.000272373068215792
7,24000,0.00023341555377633262
7,30000,6.297882388308481e-05
7,36000,4.066501785576983e-05
7,42000,3.79714300113298e-05
7,48000,3.624594618971792e-05
7,54000,3.511229746876674e-05
7,60000,4.047347889850734e-05
7,66000,3.2157530110081907e-05
7,72000,3.1810133127515856e-05
7,78000,3.1797725626660654e-05
7,84000,3.1356346718406294e-05
7,90000,3.1279713746374554e-05
7,96000,3.108542228960905e-05
7,102000,3.096581998683544e-05
7,108000,3.7821849114747694e-05
7,114000,3.075961950916653e-05
7,120000,3.068758751909328e-05
8,1,0.28108055541742005
8,6000,0.0003406325889979261
8,12000,0.00033073663326577574
8,18000,0.00037415901515421837
8,24000,0.0001520413412397986
8,30000,9.154194426866866e-05
8,36000,7.479494256513117e-05
8,42000,4.791932083219889e-05
8,48000,6.962432830610918e-05
8,54000,3.983891089091603e-05
8,60000,4.453396782998874e-05
8,66000,3.710308159123602e-05
8,72000,3.930255526218092e-05
8,78000,3.9490459369071634e-05
8,84000,3.8311258558836965e-05
8,90000,3.4940444935637705e-05
8,96000,4.030807468228687e-05
8,102000,3.362765199184503e-05
8,108000,3.2311885565087084e-05
8,114000,3.292563415205956e-05
8,120000,3.538880445525967e-05
9,1,0.2713980479843329
9,6000,0.00034174938429798793
9,12000,0.0003330503427355178
9,18000,0.0002703429274982518
9,24000,0.00017715093613993914
9,30000,0.00012355011332584767
9,36000,9.306584593620054e-05
9,42000,4.401845629419095e-05
9,48000,4.0724619216470774e-05
9,54000,3.969567148189127e-05
9,60000,3.892235867955114e-05
9,66000,3.797351915311492e-05
9,72000,5.124744209947014e-05
9,78000,3.4435954551094524e-05
9,84000,3.258309135514517e-05
9,90000,3.5206694003907546e-05
9,96000,3.291279609705461e-05
9,102000,3.151245339360265e-05
9,108000,3.269289131607237e-05
9,114000,3.2038627473625414e-05
9,120000,3.220123875214692e-05
10,1,0.3495403410333514
10,6000,0.0003444851034097844
10,12000,0.00033553015643709874
10,18000,0.00028503070618417556
10,24000,0.0002598672631127727
10,30000,0.00013958003180378846
10,36000,0.00012353259213582977
10,42000,0.00011058185896353389
10,48000,9.564404713131095e-05
10,54000,9.909873206720765e-05
10,60000,3.8904357094301434e-05
10,66000,3.78502817909177e-05
10,72000,3.693368211442657e-05
10,78000,3.635469727505802e-05
10,84000,3.60915689549576e-05
10,90000,4.1727285381105936e-05
10,96000,3.542730529758973e-05
10,102000,3.535875242091087e-05
10,108000,4.6444769274698336e-05
10,114000,3.651203693205727e-05
10,120000,3.4127696395286754e-05
11,1,0.2908503940529702
11,6000,0.00034577896567597997
11,12000,0.0003305868538596816
11,18000,0.0002699807588656926
11,24000,0.0002353793404024218
11,30000,0.00022483446291149712
11,36000,0.00013520620486813935
11,42000,5.921965187835663e-05
11,48000,4.2367644725442904e-05
11,54000,3.8243597719844356e-05
11,60000,3.790838886576495e-05
11,66000,3.401851655022502e-05
11,72000,3.75373144706565e-05
11,78000,3.189851865715127e-05
11,84000,3.128444007865004e-05
11,90000,3.104551510554132e-05
11,96000,3.127422743252788e-05
11,102000,3.102894395111621e-05
11,108000,3.127935460453655e-05
11,114000,3.2335616539255516e-05
11,120000,3.062151695105366e-05
12,1,0.23013206222448113
12,6000,0.0003407094674533098
12,12000,0.0003175226803362534
12,18000,0.00024392258659927454
12,24000,0.0002116071274461715
12,30000,0.0001272037288031156
12,36000,7.625139513464336e-05
12,42000,4.685422020652641e-05
12,48000,4.116439941100243e-05
12,54000,3.9633339466716305e-05
12,60000,4.17517784796757e-05
12,66000,3.745665463590256e-05
12,72000,4.752585254859363e-05
12,78000,4.0406330189677614e-05
12,84000,3.4159643719373225e-05
12,90000,3.3773681037809694e-05
12,96000,3.31486999649787e-05
12,102000,3.278243840653786e-05
12,108000,3.167922022972303e-05
12,114000,3.461621843461696e-05
12,120000,3.487520967858409e-05
13,1,0.3210623977647532
13,6000,0.0003508741094784031
13,12000,0.00033726078348114106
13,18000,0.0003034781780701094
13,24000,0.0002342923327996599
13,30000,0.00013380333199927184
13,36000,0.00011552403271993451
13,42000,9.701857321360657e-05
13,48000,5.0098746251861596e-05
13,54000,3.839525288762978e-05
13,60000,3.751446151280546e-05
13,66000,3.71871497302673e-05
13,72000,3.8821391266496504e-05
13,78000,3.5249857231301976e-05
13,84000,3.4483707976657925e-05
13,90000,4.110064115066003e-05
13,96000,3.28230847778342e-05
13,102000,3.3457987628590524e-05
13,108000,3.250389700657968e-05
13,114000,3.151199448382639e-05
13,120000,3.13465155144719e-05
14,1,0.32033533040516715
14,6000,0.000343004216046658
14,12000,0.0003342103933537348
14,18000,0.0002814243223702613
14,24000,0.00023875223956123972
14,30000,0.00018660398823963195
14,36000,0.00010535806395703002
14,42000,7.07749002781971e-05
14,48000,4.4577575141696974e-05
14,54000,4.182485025640017e-05
14,60000,4.070293330810778e-05
14,66000,6.026584533254101e-05
14,72000,3.898893341986116e-05
14,78000,3.820807453333842e-05
14,84000,3.7509239125981416e-05
14,90000,3.996115095876706e-05
14,96000,3.619841819700106e-05
14,102000,3.5405634985177826e-05
14,108000,3.474054897502829e-05
14,114000,3.4140833599277715e-05
14,120000,3.661312531638865e-05
15,1,0.241801206152856
15,6000,0.000343997147675271
15,12000,0.0003369996386326178
15,18000,0.0003090792798139629
15,24000,0.0001744978906183321
15,30000,0.00014078484357877451
15,36000,0.00011757758420452992
15,42000,8.532447852667435e-05
15,48000,4.110400385921045e-05
15,54000,3.9827801680928635e-05
15,60000,4.073345106357079e-05
15,66000,5.232929771896848e-05
15,72000,3.747209353090946e-05
15,78000,3.748883655081285e-05
15,84000,3.6092858103893266e-05
15,90000,3.557666516768638e-05
15,96000,3.59013794456228e-05
15,102000,3.407484661550761e-05
15,108000,3.3324082897913883e-05
15,114000,3.2902176139539516e-05
15,120000,3.259261927873525e-05
16,1,0.2303965863684912
16,6000,0.0004246874871589236
16,12000,0.0003150534305092005
16,18000,0.00027223682945525646
16,24000,0.00024716063465077015
16,30000,0.00011997442493813539
16,36000,7.758925659667688e-05
16,42000,5.1406324267440416e-05
16,48000,5.55556157346186e-05
16,54000,4.2363391443906024e-05
16,60000,3.8811664445282796e-05
16,66000,3.8163205108062255e-05
16,72000,3.739028143009444e-05
16,78000,3.613084379729741e-05
16,84000,3.481174691468939e-05
16,90000,3.619970546157249e-05
16,96000,3.729142007153815e-05
16,102000,3.303211110064173e-05
16,108000,3.2618426733456804e-05
16,114000,3.2168044453119036e-05
16,120000,3.1799235790505846e-05
17,1,0.3848741129352981
17,6000,0.0003430910870052852
17,12000,0.0003181787219115126
17,18000,0.00025428203988184803
17,24000,0.0001998432317993417
17,30000,0.00014043149061530218
17,36000,0.00011187129110045704
17,42000,6.682928105998508e-05
17,48000,3.995537410663974e-05
17,54000,3.831877186153908e-05
17,60000,3.7181586481516904e-05
17,66000,3.608341403508699e-05
17,72000,3.575020830320167e-05
17,78000,3.5164174965424674e-05
17,84000,3.417610208746934e-05
17,90000,3.2767407658454065e-05
17,96000,3.163281012994921e-05
17,102000,3.11206600205051e-05
17,108000,3.116288630755994e-05
17,114000,3.074237251504132e-05
17,120000,3.058851935348088e-05
18,1,0.23102339489301027
18,6000,0.0003444481778707752
18,12000,0.00032342379839114663
18,18000,0.0002833577147787226
18,24000,0.0002511583807290393
18,30000,0.000172738459991335
18,36000,0.00010183412358439067
18,42000,5.956557395006676e-05
18,48000,4.281118817500455e-05
18,54000,3.9848020119833895e-05
18,60000,3.9398686745836255e-05
18,66000,3.7664932575640155e-05
18,72000,3.751435561515998e-05
18,78000,4.3007798631588436e-05
18,84000,4.529579388019189e-05
18,90000,3.462634417231028e-05
18,96000,3.4001120120852225e-05
18,102000,3.362649106754458e-05
18,108000,3.34629583950415e-05
18,114000,3.277719682864107e-05
18,120000,3.23671053614442e-05
19,1,0.3464693036068295
19,6000,0.00034015441700933533
19,12000,0.0003272692872296847
19,18000,0.00031346934489979235
19,24000,0.0002522268876423839
19,30000,0.0002966875476360006
19,36000,0.00023400866143498189
19,42000,0.00021638825195620986
19,48000,0.00015433256826951938
19,54000,0.00011554894324820476
19,60000,4.840829027647739e-05
19,66000,3.8668644319659824e-05
19,72000,7.56114882171056e-05
19,78000,4.158721875215299e-05
19,84000,3.96124029906205e-05
19,90000,3.6001066284369266e-05
19,96000,3.705479852593821e-05
19,102000,4.0764624087505766e-05
19,108000,3.387583823481851e-05
19,114000,3.349675234430237e-05
19,120000,3.3269756662511005e-05
20,1,0.26580499437844585
20,6000,0.0003391564431133104
20,12000,0.0003323808480853227
20,18000,0.00028668494889534755
20,24000,0.00024563265544161713
20,30000,0.00013929666772042137
20,36000,9.782796406581157e-05
20,42000,5.775057757145432e-05
20,48000,4.5129888228848526e-05
20,54000,3.75948775013249e-05
20,60000,3.8360285019711485e-05
20,66000,3.475062040652349e-05
20,72000,3.304002315090116e-05
20,78000,3.1931719245417974e-05
20,84000,3.197110824745844e-05
20,90000,3.151175904374097e-05
20,96000,3.348879532841626e-05
20,102000,3.109168056482964e-05
20,108000,3.1657864946856704e-05
20,114000,3.095515813261613e-05
20,120000,3.086776263029772e-05
