seed,molecule,mape_percent,max_percent_difference,rmse_a0_2,mae_a0_2,max_abs_error_a0_2
14,Propanone,4.4188672686456645,30.10271945942602,1.4694904863936749,1.1040723432930446,4.556687246477958
14,Hexan-3-one,7.180905752353078,10.011445699620424,3.7380343671494622,3.7056392025915423,4.163381914197565
14,"3,3-Dimethylbutan-2-one",14.600190059960108,17.885606461594,7.745128292330285,7.687544662382532,9.052437343410588
14,Methanol,80.40040819241796,119.18480750497797,13.807358338763843,12.918743357630065,19.590101853625615
15,2-Methylpropanal,7.2436147102413475,11.831934093819214,2.7689953496870365,2.744340408716683,3.489366636843883
15,Propanone,16.242722590718532,26.24831202351942,4.410320491731232,4.348420053501679,5.624261553452786
15,Hexan-3-one,7.525694574154052,9.953944970832685,3.9258469800689553,3.8884772697643673,4.5344600932069525
15,"3,3-Dimethylbutan-2-one",10.943801275133875,13.326608142971203,5.8470645640079715,5.762373005927502,7.325100740821362
15,Methanol,18.120101948730504,20.720740701007266,2.8440090147068298,2.830682602908616,3.059037629175961
16,2-Methylpropanal,1.2747355442310637,5.493166479570108,0.5868118425804127,0.47123631972829294,1.2550673277364623
16,Propanone,21.459547452640958,74.96291993214778,5.653651475665645,5.292664213841713,11.347233318038544
16,Hexan-3-one,7.569013136501196,9.93840288996378,3.959360066354813,3.9163177644055502,4.729985539872537
16,"3,3-Dimethylbutan-2-one",18.900870145761917,22.358136984812138,10.374115608891442,10.127559984092066,13.702154134216286
16,Methanol,12.899024694828146,20.846317549928646,2.121801418935816,1.9647547652232127,2.9483631420915977
17,2-Methylpropanal,6.223674731810698,8.19394985632363,2.529294095665311,2.445092170745379,3.3156704938503054
17,Propanone,10.202465243024083,59.587009142476646,2.9720480333760184,2.3014570400523904,9.019761984669074
17,Hexan-3-one,7.577314234075798,10.13656390173854,3.9750070928078123,3.92311079393302,4.6531766754115935
17,"3,3-Dimethylbutan-2-one",4.351254276306424,8.777758676072759,2.5026495858678044,2.264130116960114,4.324510109143013
17,Methanol,14.52991004894304,38.75622494590246,2.451820014375521,2.2561141839300896,3.8295778809730674
18,2-Methylpropanal,5.797948108768991,8.310060927100647,2.261863562331723,2.233939570282071,2.855601187008915
18,Propanone,9.53102748231123,22.7970630306069,2.7378125932649104,2.588165270555627,3.8072439123908346
18,Hexan-3-one,7.652935055983724,10.341513932733656,3.9905312824387504,3.9535232100180795,4.581084143616671
18,"3,3-Dimethylbutan-2-one",3.2281515996380397,5.141913640172588,1.904800587769194,1.7425015239604307,2.7851142181774122
18,Methanol,4.848132447364752,11.171165081446608,0.9123407778513124,0.772563278397165,1.8361758209834296
19,2-Methylpropanal,8.27415815808851,15.870966435408443,3.366383922683112,3.027166638652809,4.912735079878672
19,Propanone,6.136328914949423,14.645146001865506,2.105178122944607,1.6581285228420586,4.692188829211929
19,Hexan-3-one,7.766346886478041,10.096286263923188,4.05141522752323,4.013403643974518,4.606912886902656
19,"3,3-Dimethylbutan-2-one",15.023349962968108,20.103775718686435,7.862853244743268,7.804539226029308,8.943407834714144
19,Methanol,9.618987213257464,15.11242160838068,1.6225016538887627,1.538773944842345,2.0229842277253454
20,2-Methylpropanal,3.660288541117279,10.676768797765444,1.587276045269948,1.2671248667697328,2.670378594626669
20,Propanone,7.634143149150192,13.01724097372247,2.319154155212119,2.088906320715868,3.9049043736354463
20,Hexan-3-one,7.586070796246375,10.102613709617597,3.978229679606356,3.9271351864778574,4.724139643828913
20,"3,3-Dimethylbutan-2-one",14.151523182219002,18.719842796435664,7.784019922637103,7.5573063285838655,10.018164727167012
20,Methanol,11.884832093867814,41.88022624479799,2.2187305755696323,1.6797208617391899,4.450867045354386
