step,loss
1,0.44789196572255624
20000,0.0005801599645054755
40000,0.000573535916332315
60000,0.0005660723542540798
80000,0.0005572934801874879
100000,0.0005516031808332464
120000,0.0005475532750545182
140000,0.0005436997813764649
160000,0.0005395852784865726
180000,0.0005350097074148919
200000,0.0006438384745067787
220000,0.0005234177974884563
240000,0.0005224218915259448
260000,0.0005073997581350887
280000,0.0004974427559730797
300000,0.0004859852920062347
320000,0.0004758857374432656
340000,0.000461586245930532
360000,0.0004516382483831258
380000,0.0004418192060773619
400000,0.00043202309770477723
