molecule,mean_curve_mape_percent,mean_curve_max_percent_difference,mean_curve_energy_at_max_error_eV,across_seed_mean_of_max_percent_difference,across_seed_std_of_max_percent_difference,article_table2_max_percent,delta_vs_article_pp,close_to_article
2-Methylpropanal,2.822142165267405,5.041620024902209,44.5,5.054387731701692,0.8020794128959166,4.0,1.0416200249022092,True
Propanone,7.528469898581358,13.216925942538293,35.5,13.244646970355664,1.1862931164701662,14.0,-0.7830740574617074,True
Hexan-3-one,4.874736235355777,7.053173346960098,30.25,7.053173346960087,0.6788404425471595,7.0,0.05317334696009812,True
"3,3-Dimethylbutan-2-one",2.783455493042976,4.859152274507625,60.25,4.911071295675274,0.6291677809292692,5.0,-0.14084772549237456,True
Methanol,4.261171935163657,12.27134759225795,25.0,12.271347592257944,1.7684207293179608,12.0,0.2713475922579498,True
