seed,molecule,mape_percent,max_percent_difference,energy_at_max_error_eV
1,2-Methylpropanal,2.156640760691882,4.261636671708908,44.5
1,Propanone,7.8243412993552,13.439872786450731,35.5
1,Hexan-3-one,6.751933430699171,8.178132034431727,30.25
1,"3,3-Dimethylbutan-2-one",4.6247476180691285,6.428310626551996,60.25
1,Methanol,5.775615657549519,11.449294799730286,25.0
2,2-Methylpropanal,1.6955359420302036,3.623167626932313,44.5
2,Propanone,10.724645272530035,14.30962822228254,34.75
2,Hexan-3-one,6.357068325682992,8.998668129597615,30.25
2,"3,3-Dimethylbutan-2-one",4.2360349675864875,6.8328474705382645,25.0
2,Methanol,9.4549559451801,15.981488756223147,99.25
3,2-Methylpropanal,2.6282197864066617,4.569550424579919,44.5
3,Propanone,8.28579733009255,13.17583607224892,34.75
3,Hexan-3-one,3.996080919500588,6.193644222908006,30.25
3,"3,3-Dimethylbutan-2-one",2.011322614973503,4.475797704098084,25.0
3,Methanol,7.096752813493793,11.064412777655958,25.0
4,2-Methylpropanal,1.703759909684437,4.096631158443571,45.25
4,Propanone,8.369614701200321,15.840934166039574,35.5
4,Hexan-3-one,3.5091129857364183,5.436347151010082,30.25
4,"3,3-Dimethylbutan-2-one",1.6068137891139767,3.6979363277286583,60.25
4,Methanol,7.447309984876971,14.123235607743446,25.0
5,2-Methylpropanal,3.15863669207539,4.828614852620009,44.5
5,Propanone,7.63714241517784,13.687479401071048,35.5
5,Hexan-3-one,2.7994196124827253,5.020282541620755,30.25
5,"3,3-Dimethylbutan-2-one",1.040755753704045,3.0967949134340986,60.25
5,Methanol,8.961995608452757,15.36457233490135,25.0
6,2-Methylpropanal,4.428485495764085,5.38101646924698,49.75
6,Propanone,7.992494395178998,12.384046875787247,95.5
6,Hexan-3-one,3.871065150995397,5.731931550976311,40.0
6,"3,3-Dimethylbutan-2-one",1.8681933603664784,3.5493114266662533,60.25
6,Methanol,14.862274183047687,19.935882444353354,96.25
7,2-Methylpropanal,2.3156033119436725,3.983727375747015,45.25
7,Propanone,8.494301404099035,13.744864308466726,35.5
7,Hexan-3-one,3.523453105437142,5.622735499956761,30.25
7,"3,3-Dimethylbutan-2-one",1.6484497856886942,3.692287480519918,60.25
7,Methanol,8.840342484562738,15.014978123182043,25.0
8,2-Methylpropanal,2.131702515660991,4.376594570617766,44.5
8,Propanone,7.353764455507913,12.882637409979697,34.75
8,Hexan-3-one,2.8697051437692367,4.0939251528783,55.0
8,"3,3-Dimethylbutan-2-one",1.3099725048894133,2.7899734571534154,25.0
8,Methanol,3.6536221953477854,12.453210001581253,25.0
9,2-Methylpropanal,4.135532058146704,5.946748281703748,44.5
9,Propanone,8.79124028660848,10.925271386425194,44.5
9,Hexan-3-one,4.109248113560214,6.212198009652868,30.25
9,"3,3-Dimethylbutan-2-one",2.032235216765686,4.124646848868121,60.25
9,Methanol,4.072313756764916,12.630833378095193,25.0
10,2-Methylpropanal,2.4319336769623745,4.601737145456844,45.25
10,Propanone,6.652313863093018,12.396664513972173,35.5
10,Hexan-3-one,5.547906133465703,6.805099814691121,55.75
10,"3,3-Dimethylbutan-2-one",3.4463251935981423,5.722649355544544,60.25
10,Methanol,13.141925204011438,16.553554431704345,34.75
11,2-Methylpropanal,3.2177829398867854,5.2788951038569145,44.5
11,Propanone,7.49258851975469,11.139227319838662,35.5
11,Hexan-3-one,3.993208364513539,6.1843937070845865,30.25
11,"3,3-Dimethylbutan-2-one",1.9184279814038026,4.261639691420583,25.0
11,Methanol,9.080451020068852,16.39502012009718,25.0
12,2-Methylpropanal,5.258722928288273,7.268235303736172,44.5
12,Propanone,6.170463861072468,11.010782580610487,34.75
12,Hexan-3-one,5.941208113131235,8.344496586558812,30.25
12,"3,3-Dimethylbutan-2-one",3.8278980120650035,5.9430447344744834,60.25
12,Methanol,5.414360051436855,8.654343144671198,100.0
13,2-Methylpropanal,3.4109804808193225,6.430921158189494,25.0
13,Propanone,8.891129738126825,12.624843867561877,35.5
13,Hexan-3-one,3.920115535273406,6.860752171120686,30.25
13,"3,3-Dimethylbutan-2-one",1.8443957049601551,3.885783233160404,25.0
13,Methanol,20.560628111433076,37.42845350623022,100.0
14,2-Methylpropanal,2.3331382547595263,5.0781468399842975,43.0
14,Propanone,7.982444107484716,12.091277445856322,25.0
14,Hexan-3-one,3.4270622452519346,6.332805790588799,30.25
14,"3,3-Dimethylbutan-2-one",1.457220728980926,4.585723247791748,25.0
14,Methanol,6.957760700958253,12.650177893522585,25.75
15,2-Methylpropanal,1.7373161072047258,3.9463764991444745,44.5
15,Propanone,10.280684073150697,14.80786936185639,40.0
15,Hexan-3-one,4.4011458652654385,7.626679257176984,30.25
15,"3,3-Dimethylbutan-2-one",2.3173187027592945,5.230416372913068,25.0
15,Methanol,8.71710702702867,15.98745498979333,99.25
16,2-Methylpropanal,2.01648049839608,4.462854445169558,44.5
16,Propanone,7.93319833894767,14.317760246006861,34.75
16,Hexan-3-one,5.143285144291392,6.950880767963126,30.25
16,"3,3-Dimethylbutan-2-one",3.049438866551975,5.344236330187522,60.25
16,Methanol,6.217084512128665,15.038539251989985,25.0
17,2-Methylpropanal,1.5925909693963014,3.573999179499455,45.25
17,Propanone,10.846873323114997,15.438793735514766,35.5
17,Hexan-3-one,5.39888991407687,8.293257273270132,30.25
17,"3,3-Dimethylbutan-2-one",3.2943488190308794,5.949072652853959,25.0
17,Methanol,12.288988992346832,22.930394989103785,95.5
18,2-Methylpropanal,1.7881190332443142,4.355937313536623,44.5
18,Propanone,5.6914763208932095,12.361455993230724,34.75
18,Hexan-3-one,4.793479856649859,7.661022914761566,30.25
18,"3,3-Dimethylbutan-2-one",2.7008815340560357,5.082805875935316,25.0
18,Methanol,16.27551788735698,22.062073927953936,100.0
19,2-Methylpropanal,1.5107764961269126,3.456952072417216,44.5
19,Propanone,9.438203988675799,14.457912317209818,44.5
19,Hexan-3-one,4.045834676402311,6.638265886137592,30.25
19,"3,3-Dimethylbutan-2-one",1.96883669057873,4.1762751966268,25.0
19,Methanol,11.199909237550633,18.434282051133202,100.0
20,2-Methylpropanal,2.7617553093614866,5.348629623642506,45.25
20,Propanone,7.481834570673617,13.17969943888739,35.5
20,Hexan-3-one,3.795297306431678,5.802432144012023,30.25
20,"3,3-Dimethylbutan-2-one",1.8248225944241505,3.9422504525186466,60.25
20,Methanol,5.318842168854252,8.863830598104661,40.0
