seed,molecule,mape_percent,max_percent_difference,rmse_a0_2,mae_a0_2,max_abs_error_a0_2
7,Propanal,7.919117249609221,10.718065986551867,2.3302224450197015,2.317153312974905,2.8207872893592594
7,3-Methylbutan-2-one,9.279649269703379,12.884460649581756,4.715570556097707,4.662508227447452,5.446496619886126
7,Molecular Nitrogen,1440.8736899347389,4535.07080889456,9.069495859679305,9.052106281314902,10.180261531586309
7,Ethanol,23.950138322349666,31.923813866401645,5.640759956237221,5.527015319040288,7.38716313786664
8,Ethanal,29.351647076960184,33.562469570023,6.3109092082592495,6.2347784690775105,7.210089080987228
8,Propanal,8.046327361492187,11.719662669545611,2.3663664386767485,2.3539243912285563,2.8400005352984508
8,3-Methylbutan-2-one,9.382884493344632,13.272077084266368,4.76567811129662,4.713133555271671,5.542039314085514
8,Molecular Nitrogen,865.8227652471031,1213.9088448883808,6.105608417917841,5.977182916589107,7.392949985965597
8,Ethanol,17.56563857631944,28.20254112670505,4.167485259830841,3.9957404802824157,6.526061487428617
9,Ethanal,40.172406474589614,47.40031815215218,8.898509385217396,8.67619025299071,10.194175108086524
9,Propanal,7.868530961230934,10.451718083631926,2.310598172424571,2.299294215725412,2.775950478787845
9,3-Methylbutan-2-one,9.245261572872732,13.353022201887654,4.692651150161452,4.641201145376361,5.440540080607995
9,Molecular Nitrogen,2867.897138347864,3499.643241793688,22.603883844691847,21.413271164511144,25.99911357395507
9,Ethanol,21.004646399688127,47.062292848794804,5.810464890612411,4.64188600756722,10.280325551265195
10,Ethanal,15.43464690858103,19.147989983830374,3.5480894813012993,3.3845342754764225,4.610405557307157
10,Propanal,7.64793783456659,10.642539374438618,2.2475480563430263,2.2359613378026464,2.7104821754527393
10,3-Methylbutan-2-one,9.09632304184301,12.658880576303128,4.623993803118321,4.571083579372502,5.360269547479447
10,Molecular Nitrogen,103.21490852110179,179.30599434599074,0.7268740083240293,0.7146942447069766,0.8546443835058822
10,Ethanol,19.19788867671685,38.33123112599133,5.100428217814058,4.4321961510126195,8.869838008327115
11,Ethanal,38.97800904835374,62.655495820584186,8.062708417544432,8.059599857039995,8.473038095318687
11,Propanal,7.842467475825436,10.400753595572155,2.3034671465169,2.291981718094792,2.762874699216468
11,3-Methylbutan-2-one,9.235025943821185,13.24492989122659,4.68819883326662,4.637275613502838,5.463527729408511
11,Molecular Nitrogen,1328.42278142753,3478.832962511256,8.866405698711974,8.821364477686798,9.996462080276665
11,Ethanol,25.186882293943867,38.99166901183216,6.58314398081632,5.950513045208943,9.022663182209882
12,Ethanal,26.469744573852775,37.09775789229255,5.590375163007677,5.559071951594416,6.447739653298086
12,Propanal,7.863252474403915,10.76181926335721,2.3117499608909684,2.2994592268654643,2.8018335385614996
12,3-Methylbutan-2-one,9.248396573528964,13.147769764313082,4.698293117015033,4.645873987442918,5.430188232799459
12,Molecular Nitrogen,2477.2472437894967,2691.211728848037,18.093576306977152,17.653211087430854,20.860247600136933
12,Ethanol,21.456402942470408,32.70204031172902,5.071944737104411,4.925546837841573,7.5672445571448606
13,Ethanal,11.669434690153402,16.776391196173808,2.6046375913431628,2.4994684707978325,4.034367648993566
13,Propanal,7.8826003666546525,10.452223231061316,2.317997181857398,2.3056932894453213,2.789394591926442
13,3-Methylbutan-2-one,9.258007635943926,12.9773869150926,4.704197032198223,4.651648282785431,5.4418130888985345
13,Molecular Nitrogen,1618.306883033037,2384.290225118772,13.656203455339393,12.31838421129183,21.720387691093777
13,Ethanol,7.528554114247477,14.995162491140057,2.1427495231322076,1.7745236924357686,3.619818428621091
14,Ethanal,19.42833024432268,27.444715997535845,4.9515358535744465,4.432746657567275,6.565173312747149
14,Propanal,7.87973231709222,10.76697979703484,2.316211938025519,2.3042376961144644,2.787671986961861
14,3-Methylbutan-2-one,9.258764465456174,12.796960434297025,4.703297747035964,4.65122466532322,5.453264715281087
14,Molecular Nitrogen,3827.378050692332,7222.817877292297,26.7454604335713,26.368881634975022,32.82485240836481
14,Ethanol,10.155703030876712,27.82446915936072,3.159085293460657,2.386825427652776,6.438575721714198
15,Ethanal,14.51297339750384,20.34475305439542,3.3301639333861526,3.160021581097106,4.892483287355358
15,Propanal,7.884016883144564,10.6120720102775,2.3175074695562086,2.3053176215352242,2.806408500922082
15,3-Methylbutan-2-one,9.26090270947094,13.080252075844584,4.7047468562719486,4.6520536650472675,5.4241854144773
15,Molecular Nitrogen,235.24146225840025,922.9294329283094,1.4534216157163782,1.3150565136713086,2.188882572378395
15,Ethanol,13.739387285631201,26.94877513824439,3.5373761155878456,3.1254287399148715,6.235940327963547
16,Ethanal,38.81217761295309,45.67713145384007,8.378513136749937,8.258398294511565,9.81256908831509
16,Propanal,7.883409659506081,10.608068648175053,2.3162500438930387,2.3048323837332454,2.791789988196925
16,3-Methylbutan-2-one,9.258796540807573,12.96927407898849,4.703665657091698,4.651174059444202,5.468429665786594
16,Molecular Nitrogen,914.5090902093517,1320.629148446689,6.456230885519091,6.171070373171927,8.982700861136482
16,Ethanol,10.299147544381748,22.23372610997947,2.8098663733097196,2.3622569261961024,5.144879074424214
17,Ethanal,30.045617989442736,31.74973639526562,6.495134181726459,6.409108887411241,7.229020966983828
17,Propanal,7.806529758837347,10.293163579866723,2.2994411155626358,2.286644337634665,2.7725994254778037
17,3-Methylbutan-2-one,9.266983293371903,13.185771491389842,4.714754426045182,4.658867239459711,5.458265335819206
17,Molecular Nitrogen,2587.7416257170494,9613.060666455023,15.799523857361754,15.33981729549282,21.51228453442409
17,Ethanol,23.25002069144458,31.195758373299327,5.707309971583511,5.4305589042407645,7.218691265318004
18,Ethanal,37.31023050157577,39.62180653485025,8.258089349169547,8.060217650333128,9.478109625502592
18,Propanal,8.06706937799757,10.797987937067436,2.3786125366645443,2.364319498686016,2.876003072614896
18,3-Methylbutan-2-one,9.365271781643601,12.859831001902755,4.7654525829664545,4.7091635240803535,5.540225363340149
18,Molecular Nitrogen,399.60422207997794,976.3185103544554,2.544813100656585,2.5114687934636524,3.1104471466924757
18,Ethanol,30.42735119933466,40.87477525997304,7.151385918393407,7.005494340426681,9.458413532063702
19,Ethanal,32.856563258407306,38.19782269070076,6.9620465034263095,6.908396551637333,8.01832405429427
19,Propanal,7.89496340815715,11.236593383777556,2.3202636418708904,2.308576532510074,2.7830386489705887
19,3-Methylbutan-2-one,9.270060491569787,13.347894190306334,4.708449270337687,4.656084847940607,5.4545318615555445
19,Molecular Nitrogen,171.574530544495,1861.549786842986,1.2394355510776618,0.6430719771798731,4.165810461313829
19,Ethanol,16.082113591793057,29.114221336262265,4.251661750267556,3.7812785891248946,6.737024076853171
20,Ethanal,32.76729245879697,36.98418088243341,7.434051233090719,7.156881064364203,8.847151391363127
20,Propanal,7.97661506696058,11.810223745779677,2.3375120746610407,2.32760932599361,2.7681480014504807
20,3-Methylbutan-2-one,9.309733298585446,13.414118773873962,4.7182370119837636,4.6698695392704614,5.456087993852016
20,Molecular Nitrogen,2284.862290405984,17027.849820257074,14.150777069226697,11.438764547479549,38.10523651650838
20,Ethanol,18.89646286354818,33.30498529774179,4.950897220357736,4.433623680978243,7.706765887317843
