step,loss
1,0.42199242689423816
20000,0.00017645597554392467
40000,0.0001519681548177427
60000,0.00015172641367109283
80000,0.0001232080023543047
100000,0.00011114164194767579
120000,9.883318049527352e-05
140000,8.759811221866086e-05
160000,8.13769181719251e-05
180000,7.654805329067856e-05
200000,7.740633264735784e-05
220000,0.00010066445341415161
240000,7.093352562630596e-05
260000,7.027962958064349e-05
280000,6.986327096734744e-05
300000,7.185880722034715e-05
320000,6.938349961775899e-05
340000,6.925857176374583e-05
360000,6.90895073344937e-05
380000,6.896793823161502e-05
400000,7.033131902222033e-05
