seed,molecule,mape_percent,max_percent_difference,energy_at_max_error_eV
1,2-Methylpropanal,4.011194048013111,6.192250474608304,44.5
1,Propanone,5.65420554991538,9.68231443178615,35.5
1,Hexan-3-one,29.068570159596906,32.01994261566771,30.25
1,"3,3-Dimethylbutan-2-one",26.494942892927195,29.22400069631378,60.25
1,Methanol,26.84149375215943,41.496262370224734,25.0
2,2-Methylpropanal,1.5535881369380622,3.610364884051719,44.5
2,Propanone,6.098675762449438,13.634659660553202,34.75
2,Hexan-3-one,5.4351930631899705,7.103925708738661,30.25
2,"3,3-Dimethylbutan-2-one",3.331600936936521,5.19412822357518,60.25
2,Methanol,19.048012495737034,29.54697242071045,100.0
3,2-Methylpropanal,3.095597457533508,6.135502388572885,44.5
3,Propanone,7.9295975103309075,10.483305974002807,34.0
3,Hexan-3-one,4.828587076337563,7.194388563744222,40.0
3,"3,3-Dimethylbutan-2-one",2.7358486520458376,4.438185212021914,25.0
3,Methanol,9.620197346375916,15.780226970749728,35.5
4,2-Methylpropanal,4.605499214719258,7.493444878235116,44.5
4,Propanone,8.518116255802795,11.285292150187619,34.75
4,Hexan-3-one,5.569335445895969,8.369411074219757,30.25
4,"3,3-Dimethylbutan-2-one",3.4602018963647714,5.733795770806481,60.25
4,Methanol,12.655396683945481,23.82047670104229,100.0
5,2-Methylpropanal,1.7231065051337686,3.5996454661620456,44.5
5,Propanone,11.828983383319533,15.739548959196444,25.0
5,Hexan-3-one,3.0663297218153676,6.4981228954493,30.25
5,"3,3-Dimethylbutan-2-one",1.088780054329938,3.8136770533416784,25.0
5,Methanol,28.554324533251755,48.12185000230739,100.0
6,2-Methylpropanal,2.072909685567092,4.496672378526136,29.5
6,Propanone,6.641884443198151,11.285288119981832,35.5
6,Hexan-3-one,5.729090007198312,8.6337082045447,30.25
6,"3,3-Dimethylbutan-2-one",3.6188829860503606,6.382918127972043,25.0
6,Methanol,12.464419219318389,22.219042183005214,100.0
7,2-Methylpropanal,3.585511065094965,6.0917317302314,25.0
7,Propanone,9.145655071251127,13.721440064742538,34.75
7,Hexan-3-one,4.369902039948618,6.860701405594698,40.0
7,"3,3-Dimethylbutan-2-one",2.285604902712994,3.7503541248438834,60.25
7,Methanol,8.96310808406423,20.95824210326822,35.5
8,2-Methylpropanal,7.56986622780887,8.104465790609575,25.0
8,Propanone,4.2013963592200865,6.454054832745248,100.0
8,Hexan-3-one,3.7839092007112387,6.41036718403674,30.25
8,"3,3-Dimethylbutan-2-one",1.7127250717392555,3.5918261601317885,25.0
8,Methanol,20.978716866930867,24.808581482844893,35.5
9,2-Methylpropanal,7.33852537860459,10.88598045420448,25.0
9,Propanone,8.842733485107416,13.430732288770406,35.5
9,Hexan-3-one,4.301709595199861,5.867196309061766,30.25
9,"3,3-Dimethylbutan-2-one",2.256517893684909,4.480278452161057,60.25
9,Methanol,41.07587528871962,43.929918506504585,100.0
10,2-Methylpropanal,5.745268407223472,9.095660382150852,45.25
10,Propanone,13.206804973281765,18.218193724542875,90.25
10,Hexan-3-one,2.3557789840180487,5.424908680029715,30.25
10,"3,3-Dimethylbutan-2-one",0.7316744457392931,2.8486438415356625,60.25
10,Methanol,52.7871017886464,56.11005513119339,90.25
11,2-Methylpropanal,2.3110578993004096,4.914534140211721,44.5
11,Propanone,4.0397873159239,7.0316200272141,34.75
11,Hexan-3-one,4.288961953347947,6.924516303839138,30.25
11,"3,3-Dimethylbutan-2-one",2.207327234813065,4.393766764513141,60.25
11,Methanol,15.979571984445053,23.23913665244775,30.25
12,2-Methylpropanal,1.962374602947282,4.310750577295926,45.25
12,Propanone,10.41251002828837,16.217189980982607,35.5
12,Hexan-3-one,5.685299983881827,7.824354871120204,30.25
12,"3,3-Dimethylbutan-2-one",3.5759957360949284,5.848357076383917,60.25
12,Methanol,12.204982587259044,23.126152587703597,100.0
13,2-Methylpropanal,3.7310941301918863,6.520637802860662,100.0
13,Propanone,8.92481921278534,12.36881834053694,34.75
13,Hexan-3-one,4.90617895143533,7.609181066707143,30.25
13,"3,3-Dimethylbutan-2-one",2.813734034537221,5.760332294512671,25.0
13,Methanol,17.409550726863312,38.43601323237701,25.75
14,2-Methylpropanal,1.6093168896516679,2.920490056168495,85.0
14,Propanone,6.774479602305969,11.225980677254626,35.5
14,Hexan-3-one,5.915115933969723,9.20879639889635,30.25
14,"3,3-Dimethylbutan-2-one",3.8005301511497533,6.267105680798392,25.0
14,Methanol,24.58141261778152,37.10582529743072,85.0
15,2-Methylpropanal,4.169013234104799,8.184763502998692,100.0
15,Propanone,14.829545483030463,17.501528317056124,25.0
15,Hexan-3-one,3.408716954521879,7.701632288378814,30.25
15,"3,3-Dimethylbutan-2-one",1.3838423026076314,5.301354931973518,25.0
15,Methanol,19.655232961404682,22.33087814163241,25.0
16,2-Methylpropanal,1.8437334410273785,4.108467349556847,45.25
16,Propanone,10.418916292838237,14.95685385432585,35.5
16,Hexan-3-one,4.409666391348298,7.2475903445848795,30.25
16,"3,3-Dimethylbutan-2-one",2.32519874096884,4.257748459118781,25.0
16,Methanol,7.669078595878995,14.50426283120473,100.0
17,2-Methylpropanal,3.0049536782242243,5.505854495172788,44.5
17,Propanone,8.818943691314132,12.434342727883324,34.75
17,Hexan-3-one,4.838518793764589,7.278404813861959,40.0
17,"3,3-Dimethylbutan-2-one",2.745424521142489,4.061319733226967,60.25
17,Methanol,7.886617438658714,25.48951405551373,35.5
18,2-Methylpropanal,1.0424400079646505,2.91495752732631,45.25
18,Propanone,3.1261530328581975,8.78493672354314,34.75
18,Hexan-3-one,2.988317562051693,4.559485037251044,30.25
18,"3,3-Dimethylbutan-2-one",1.270736830330682,3.8305585219605796,25.0
18,Methanol,14.609941402362328,23.361299532777156,25.0
19,2-Methylpropanal,2.2662932722671445,5.320727775126076,25.0
19,Propanone,7.82053009247855,13.06102398224714,35.5
19,Hexan-3-one,7.814981937160033,10.052630679613374,40.0
19,"3,3-Dimethylbutan-2-one",5.6625015493095425,7.564168327336011,25.0
