step,loss
1,0.5665229276568019
20000,0.0001654076588609451
40000,0.00015470790106557745
60000,0.0001599720301816972
80000,0.00015153694761022856
100000,0.00015089088841770677
120000,0.00015039649969595314
140000,0.00014995994248558314
160000,0.00014954753076475014
180000,0.00014915265899269694
200000,0.0001487708459620859
220000,0.00014840428382574593
240000,0.00014805098882356518
260000,0.00014771254366183816
280000,0.0001473965316340014
300000,0.00017922332433127446
320000,0.00014677458334433748
340000,0.00014647944751348786
360000,0.00014618605326230448
380000,0.00014589628074670896
400000,0.00014560609319864162
