seed,epoch,loss
4,30000,0.0003862175867026891
4,36000,0.00038216165060876126
4,42000,0.00038623160146825184
4,48000,0.0003814840606826239
4,54000,0.00038160756596320003
4,60000,0.0003805793745145694
4,66000,0.0003804416056482475
4,72000,0.00038010879092304894
4,78000,0.00037999878726886397
4,84000,0.0003825111419776456
4,90000,0.00038059639050045226
4,96000,0.00037987372365545633
4,102000,0.0003798009114170815
4,108000,0.0003797893374351243
4,114000,0.0003797679517884485
4,120000,0.00037974193584120673
5,1,0.28617599824471035
5,6000,0.0005367675162200699
5,12000,0.0004050513643059086
5,18000,0.00038448529420422587
5,24000,0.000382413802908043
5,30000,0.0003821349663357308
5,36000,0.0003817785314373243
5,42000,0.0003812557987604912
5,48000,0.0003808038058446016
5,54000,0.00038091850760524045
5,60000,0.00038682862734222074
5,66000,0.00038102330691062634
5,72000,0.0003801387801843803
5,78000,0.0003815016211422437
5,84000,0.00037988639333731645
5,90000,0.00037990337396143084
5,96000,0.00037979664048896564
5,102000,0.0003801518092133659
5,108000,0.00038368163565186445
5,114000,0.000379725808059026
5,120000,0.00038110505158697896
6,1,0.2908913928448067
6,6000,0.000589777945769216
6,12000,0.00040678720519335664
6,18000,0.0003861355148918143
6,24000,0.00038265123807447405
6,30000,0.00038215179243932115
6,36000,0.0003824429000247988
6,42000,0.00038325628400717043
6,48000,0.00038173894319275996
6,54000,0.000381523386472866
6,60000,0.00038255128655969087
6,66000,0.000381200636618618
6,72000,0.0003809876664082157
6,78000,0.0003826781470818257
6,84000,0.00038097191409262925
6,90000,0.0003806325604304877
6,96000,0.0003805667769054435
6,102000,0.00038127884868988885
6,108000,0.00038061351263611734
6,114000,0.00038036861509467925
6,120000,0.0003813864393390601
7,1,0.359001173210412
7,6000,0.0005445430301358585
7,12000,0.00040681011841399315
7,18000,0.00039037576598016703
7,24000,0.00039717623012600994
7,30000,0.0003830503048035701
7,36000,0.00039537321510051896
7,42000,0.00038195996850658485
7,48000,0.00038304908607066215
7,54000,0.00038133686699299337
7,60000,0.00038112559975971504
7,66000,0.0003808981100778165
7,72000,0.0003806325410180082
7,78000,0.00038051535526161716
7,84000,0.000380393730461187
7,90000,0.0003802958504959022
7,96000,0.0003801710162598728
7,102000,0.0003857656332080725
7,108000,0.00037998312284237204
7,114000,0.000379965033384089
7,120000,0.00037984761565696464
8,1,0.2593082862955743
8,6000,0.0005401337058948851
8,12000,0.00041100652690270235
8,18000,0.0003986152720450631
8,24000,0.00038755132473097944
8,30000,0.0003833441112375917
8,36000,0.0003829006978028307
8,42000,0.00038238782301253506
8,48000,0.00038292432301023264
8,54000,0.0003821402273558724
8,60000,0.0003817717439707463
8,66000,0.00038158001599343923
8,72000,0.00038355301095761927
8,78000,0.00038067624520682586
8,84000,0.000381119818981741
8,90000,0.00038024391753652755
8,96000,0.0003801757278334657
8,102000,0.00038043185406497627
8,108000,0.0003800706444406744
8,114000,0.000380019080817886
8,120000,0.0003799906147552123
9,1,0.27991705227940494
9,6000,0.000531522492326383
9,12000,0.0004539668056142389
9,18000,0.0004140751969882669
9,24000,0.0004046328928332489
9,30000,0.0003969704737030173
9,36000,0.00038306745053342866
9,42000,0.00038294076682256613
9,48000,0.00038338544082130955
9,54000,0.0003823249497005075
9,60000,0.00038400586480734426
9,66000,0.00038174310169619615
9,72000,0.00038137114839308957
9,78000,0.00038102079673523506
9,84000,0.00038076132308023994
9,90000,0.00038053806251910045
9,96000,0.0003807477643603022
9,102000,0.0003801908815091057
9,108000,0.00038011966829194023
9,114000,0.00038039068889868135
9,120000,0.0003800267086245438
10,1,0.3386560324011305
10,6000,0.0005399718086157082
10,12000,0.0004072511908221213
10,18000,0.00038824455956466223
10,24000,0.0003823365906658326
10,30000,0.00038162851446240184
10,36000,0.0003810520954503326
10,42000,0.0003867823467050455
10,48000,0.0003833820383704053
10,54000,0.0003807539669043054
10,60000,0.0003802372679428443
10,66000,0.00038014707271495884
10,72000,0.0003800310808514758
10,78000,0.0003805534138062855
10,84000,0.00037993061032868885
10,90000,0.000379942073459381
10,96000,0.00038549308457110743
10,102000,0.0003804593132015746
10,108000,0.0003805350746800106
10,114000,0.00037981313372742036
10,120000,0.000379739928959391
11,1,0.2557847094294555
11,6000,0.0005342233162527125
11,12000,0.00039652681289541083
11,18000,0.00038511045978780525
11,24000,0.00040039540529358125
11,30000,0.000382533108190247
11,36000,0.0003832057159602428
11,42000,0.00038270602307811436
11,48000,0.00038191941763487085
11,54000,0.0003813300502354403
11,60000,0.00038363162729196897
11,66000,0.00038161132762068364
11,72000,0.00038074178797570935
11,78000,0.00038045982669762115
11,84000,0.0003840951087454296
11,90000,0.0003860135882071975
11,96000,0.0003800040778350692
11,102000,0.00037994599803282806
11,108000,0.0003814043291222881
11,114000,0.0003802647338490934
11,120000,0.00037984378804549674
12,1,0.45414210068896527
12,6000,0.0005478295097948473
12,12000,0.000416338249818226
12,18000,0.0003903043448404094
12,24000,0.00038370837173778
12,30000,0.0003826576745205249
12,36000,0.00038223617490321945
12,42000,0.00038132298139257465
12,48000,0.00038103049840578054
12,54000,0.00038079437502578706
12,60000,0.0003806210900313042
12,66000,0.00038046553258250134
12,72000,0.0003803198868014034
12,78000,0.00038019430590492844
12,84000,0.0003801351768699869
12,90000,0.00038005084555175356
12,96000,0.0003799990038619944
12,102000,0.0003799549443342164
12,108000,0.0003808137472635691
12,114000,0.0003798536392015504
12,120000,0.00037982104198194697
13,1,0.30166054306348583
13,6000,0.0005440602640385104
13,12000,0.000409793802725966
13,18000,0.00039531197989167813
13,24000,0.00038309748510325183
13,30000,0.00038217116862112807
13,36000,0.0003815945543597271
13,42000,0.0003811763380163466
13,48000,0.0003807924851081572
13,54000,0.0003805139388729078
13,60000,0.0003806684768659614
13,66000,0.0003804412937671836
13,72000,0.00038012306944270983
13,78000,0.0003800807081284173
13,84000,0.0003805914433630476
13,90000,0.00038002781313822745
13,96000,0.0003799895777639707
13,102000,0.00037995640260992243
13,108000,0.0003799303362452149
13,114000,0.000379899714520333
13,120000,0.0003798861065441099
14,1,0.3947113311415142
14,6000,0.0005398529989332256
14,12000,0.00039876719363453073
14,18000,0.00038411973370939845
14,24000,0.0003830011359825207
14,30000,0.00038292045412379415
14,36000,0.00038212781065457803
14,42000,0.0003815306471630194
14,48000,0.0003810994354490364
14,54000,0.0003807508333472934
14,60000,0.0003805630376905635
14,66000,0.0003804310612781048
14,72000,0.00038032107624757865
14,78000,0.00038023482322382366
14,84000,0.000380137491326562
14,90000,0.0003812434861579254
14,96000,0.0003799792795411298
14,102000,0.0003800224683493143
14,108000,0.00038109959616118897
14,114000,0.0003797794855577185
14,120000,0.00037975116482521544
15,1,0.3068804460846202
15,6000,0.0005242069197362437
15,12000,0.00040415326337012327
15,18000,0.00038955000852759845
15,24000,0.0003834265117953168
15,30000,0.0003818325951692644
15,36000,0.00038143617427387856
15,42000,0.000381201616157534
15,48000,0.00038095751841999684
15,54000,0.0003806702852522132
15,60000,0.00038049247516068116
15,66000,0.0003805355682741513
15,72000,0.0003802443135475673
15,78000,0.00038124740039208275
15,84000,0.0003800299161150497
15,90000,0.0003808076563145548
15,96000,0.0003799117137673583
15,102000,0.0003805162617274862
15,108000,0.00037982183279343455
15,114000,0.0003798355914096769
15,120000,0.0003797632790708215
16,1,0.21154363397615672
16,6000,0.0005362582135006425
16,12000,0.0004009219777320868
16,18000,0.00038593924118136624
16,24000,0.00038251469575611074
16,30000,0.00038235030394634525
16,36000,0.0003817188771521266
16,42000,0.0003938972942933812
16,48000,0.0003813339901174792
16,54000,0.00038118285323847725
16,60000,0.0003810519455285665
16,66000,0.0003809581411216324
16,72000,0.00038090183231206704
16,78000,0.0003826993778804883
16,84000,0.00038069745078338874
16,90000,0.000380752053699233
16,96000,0.00038079393816417627
16,102000,0.0003803764894824326
16,108000,0.0003803103243629017
16,114000,0.00038021294497741646
16,120000,0.0003801003851546012
17,1,0.3395940994288297
17,6000,0.0004920638335528273
17,12000,0.00041137271380639433
17,18000,0.0003877005921983586
17,24000,0.0004296668203133682
17,30000,0.00038806431799834774
17,36000,0.0003826166847384592
17,42000,0.00038236522637697464
17,48000,0.0003820331543761373
17,54000,0.00038190957403259825
17,60000,0.000381247418480865
17,66000,0.00038104928494473215
17,72000,0.00038096994943446273
17,78000,0.00038230221165265455
17,84000,0.00038064089406731477
17,90000,0.0003805258337475692
17,96000,0.0003803670205634163
17,102000,0.0003803068816504366
17,108000,0.00038026844944189983
17,114000,0.0003804709796899705
17,120000,0.0003801937313427164
18,1,0.3263045500754054
18,6000,0.0005340568584758968
18,12000,0.0004042600855671695
18,18000,0.0003926427519485781
18,24000,0.0003833850085411304
18,30000,0.00038263605602614076
18,36000,0.00038248884520115126
18,42000,0.00038748405792202287
18,48000,0.00038219527210297925
18,54000,0.00038180290816673673
18,60000,0.0003819738561513372
18,66000,0.0003814177565699686
18,72000,0.00038116882673419134
18,78000,0.0003808460197086407
18,84000,0.0003806771056050145
18,90000,0.00038067324772670926
18,96000,0.0003804329221978602
18,102000,0.0003812980707142624
18,108000,0.0003801481918886244
18,114000,0.0003799969715218703
18,120000,0.00037989221843569813
19,1,0.2371647059216951
19,6000,0.0005455714311656267
19,12000,0.000416741380928847
19,18000,0.00040233844654155907
19,24000,0.00039082413065563823
19,30000,0.00038273110671445474
19,36000,0.00038218983182915824
19,42000,0.00038175846777982247
19,48000,0.00038144765353315466
19,54000,0.0003813347971245571
19,60000,0.00038779248964439353
19,66000,0.00038090068320060263
19,72000,0.00038077245888936827
19,78000,0.00038121265602993184
19,84000,0.0003804475948768311
19,90000,0.00038033652778456307
19,96000,0.000380137828697278
19,102000,0.0003800841839292814
19,108000,0.0003801768614056183
19,114000,0.00038014374678246464
19,120000,0.00038024736407508134
20,1,0.2446202268835554
20,6000,0.0004543787976328528
20,12000,0.000405083997131309
20,18000,0.0003963772979163564
20,24000,0.00038502546569368164
20,30000,0.000382474582005497
20,36000,0.0003824108900986897
20,42000,0.0003843993020731257
20,48000,0.0003816172907141789
20,54000,0.00038147697635386414
20,60000,0.0003814488928895781
20,66000,0.0003811229301173355
20,72000,0.0003812238258099356
20,78000,0.00038121295435005755
20,84000,0.0003816334829720526
20,90000,0.0003806568968646205
20,96000,0.00038019546735897666
20,102000,0.00038055104927044246
20,108000,0.00037999963999379776
20,114000,0.00038007088301529585
20,120000,0.0003800129420126897
