seed,molecule,mape_percent,max_percent_difference,energy_at_max_error_eV
1,2-Methylpropanal,4.582558142663182,6.904149178024242,44.5
1,Propanone,14.566324380940774,20.42399242300083,34.75
1,Hexan-3-one,3.2330335798934398,5.845672450490441,30.25
1,"3,3-Dimethylbutan-2-one",6.094627866160138,8.653794998490268,25.0
1,Methanol,6.707760474774983,10.634043138833475,79.75
2,2-Methylpropanal,5.7290826208704715,8.213786442996108,45.25
2,Propanone,15.35845180509437,21.33327393101179,34.75
2,Hexan-3-one,3.645189768271131,6.054843209480891,30.25
2,"3,3-Dimethylbutan-2-one",4.986719902004216,7.289196244118699,25.0
2,Methanol,7.706689799914553,13.808641494798124,100.0
3,2-Methylpropanal,5.584449004594145,8.278961250503103,44.5
3,Propanone,16.616761083416932,22.399686643787145,34.75
3,Hexan-3-one,3.5627136423142374,6.012262561656509,30.25
3,"3,3-Dimethylbutan-2-one",5.752199823359078,7.843725825632683,60.25
3,Methanol,7.297689197775483,13.992145644086179,100.0
4,2-Methylpropanal,2.6483293640393137,5.498975577629966,45.25
4,Propanone,7.199263397237629,12.521263409701008,34.75
4,Hexan-3-one,4.253325238043465,6.756898434902422,30.25
4,"3,3-Dimethylbutan-2-one",2.2323913306352696,4.262588535786708,60.25
4,Methanol,6.292336740714821,13.913794411054214,30.25
5,2-Methylpropanal,2.94995560094669,6.001182439598867,44.5
5,Propanone,9.317307847399299,15.917989250588228,25.75
5,Hexan-3-one,4.983345670497244,7.46325980555956,30.25
5,"3,3-Dimethylbutan-2-one",3.1503361823118046,5.198406439108809,59.5
5,Methanol,6.057737448197057,13.284557506621072,31.75
6,2-Methylpropanal,6.615918513554048,9.302518218663943,45.25
6,Propanone,17.93645518759291,23.830606457783908,35.5
6,Hexan-3-one,3.483120809835871,5.95579031548507,30.25
6,"3,3-Dimethylbutan-2-one",6.5555790737337905,8.695889695640782,25.0
6,Methanol,8.640585022912274,17.422233644881548,100.0
7,2-Methylpropanal,5.54563433245983,8.053179032817562,44.5
7,Propanone,15.646389439136765,21.58623295991302,34.75
7,Hexan-3-one,3.5947546526084184,6.004315814527779,30.25
7,"3,3-Dimethylbutan-2-one",4.950782472466679,7.1761226417828325,25.0
7,Methanol,6.501773172478275,11.109299399440673,100.0
8,2-Methylpropanal,5.725201222679393,8.458041624364826,44.5
8,Propanone,16.83801652986193,22.759921306756777,34.75
8,Hexan-3-one,3.3919300506661743,5.824102378754435,30.25
8,"3,3-Dimethylbutan-2-one",6.448195601764816,8.602186060616868,25.0
8,Methanol,7.473485396409752,14.849088390893314,97.75
9,2-Methylpropanal,5.502113612830252,8.207826104268594,45.25
9,Propanone,16.043096734466147,21.817514212794407,34.75
9,Hexan-3-one,3.6451168154999127,6.08921551546296,30.25
9,"3,3-Dimethylbutan-2-one",5.115905983783704,7.211573194792191,25.0
9,Methanol,6.783358106435435,12.60216670987436,100.0
10,2-Methylpropanal,5.501623721487505,8.211273624986108,44.5
10,Propanone,16.09866492768591,21.919118500719012,34.75
10,Hexan-3-one,3.6731769741088836,6.1281153381170155,30.25
10,"3,3-Dimethylbutan-2-one",5.163106004844976,7.257330672085349,25.0
10,Methanol,6.6650399874367094,12.343242555288574,100.0
11,2-Methylpropanal,5.515035084928408,8.228903925952014,45.25
11,Propanone,15.92719508639306,21.95023566769871,34.75
11,Hexan-3-one,3.647237519036532,6.160306013409384,30.25
11,"3,3-Dimethylbutan-2-one",5.087445737035242,7.252444923599231,25.0
11,Methanol,6.68081593445138,12.3958818886359,97.75
12,2-Methylpropanal,5.510460938053835,8.244387437421098,45.25
12,Propanone,15.956834090700164,21.658628935394212,34.75
12,Hexan-3-one,3.6433605817124644,6.101072113963695,30.25
12,"3,3-Dimethylbutan-2-one",5.091280219020292,7.194106660253438,25.0
12,Methanol,6.701461785236072,12.279102948317117,99.25
13,2-Methylpropanal,5.50718683233576,8.165339875621596,45.25
13,Propanone,16.284964564816374,22.33335571222018,34.0
13,Hexan-3-one,3.615635470793909,5.950003693901529,30.25
13,"3,3-Dimethylbutan-2-one",5.157506807597167,7.255097547407834,60.25
13,Methanol,6.529193473444084,12.375761002056834,100.0
14,2-Methylpropanal,6.499439196663629,9.18989369754661,44.5
14,Propanone,17.888870896664027,23.915810347778528,34.75
14,Hexan-3-one,3.586462381980112,5.735489140938165,30.25
14,"3,3-Dimethylbutan-2-one",6.545828038425147,8.601300166970828,60.25
14,Methanol,8.81944186139054,17.359498655692242,100.0
15,2-Methylpropanal,2.586865457959992,5.123723999287774,45.25
15,Propanone,7.1872235231897825,12.899875210307613,34.0
15,Hexan-3-one,4.235384368149296,6.586426632335965,30.25
15,"3,3-Dimethylbutan-2-one",2.22022345692958,4.506514798060581,25.0
15,Methanol,5.360456747853798,15.727076990114922,25.0
16,2-Methylpropanal,5.51657608267921,8.207321768601144,45.25
16,Propanone,15.862289305777207,21.683011562754377,34.75
16,Hexan-3-one,3.603004455373669,6.038190612726279,30.25
16,"3,3-Dimethylbutan-2-one",5.038926628247059,7.136362993855131,25.0
