seed,molecule,mape_percent,max_percent_difference,energy_at_max_error_eV
1,Ethanal,14.879031682519905,16.495400916916406,64.75
1,Propanal,5.787030093237706,8.029947105249809,85.0
1,3-Methylbutan-2-one,9.247735165112404,14.383668331041264,25.0
1,Molecular Nitrogen,1269.1808323415464,1870.4252581802366,25.0
1,Ethanol,10.461357106160442,22.820849030859616,100.0
2,Ethanal,16.350772189672597,20.743556267117967,25.0
2,Propanal,5.844492485822409,9.10845891391637,25.0
2,3-Methylbutan-2-one,7.469654764259505,10.797454262278027,25.0
2,Molecular Nitrogen,52.186637692157895,79.70273365056426,33.25
2,Ethanol,12.89381438648858,25.961397207723707,100.0
3,Ethanal,10.611750728882711,11.313770667872546,100.0
3,Propanal,4.525257128287642,7.262150456258003,85.0
3,3-Methylbutan-2-one,9.402767515430448,13.118508016638952,25.0
3,Molecular Nitrogen,308.4627178634341,467.93533300620106,25.0
3,Ethanol,12.604285238406574,26.22128564801505,100.0
4,Ethanal,8.58065725871469,11.015343507217125,99.25
4,Propanal,3.2374205218360532,5.523484704564776,99.25
4,3-Methylbutan-2-one,8.28903807240555,12.201547688342876,25.0
4,Molecular Nitrogen,9.061749658024155,21.14367596777454,25.0
4,Ethanol,18.915219729926076,29.74491079905226,100.0
5,Ethanal,12.74651605220552,13.99230626180773,50.5
5,Propanal,5.15567761207175,7.728806664859795,85.0
5,3-Methylbutan-2-one,10.127962273472242,14.493473936951078,25.0
5,Molecular Nitrogen,2232.9603462873743,3813.656759032324,25.0
5,Ethanol,11.004158415255528,23.134788080436756,100.0
6,Ethanal,9.592007544454976,15.887667002075862,99.25
6,Propanal,5.067348374906313,8.512506919493182,99.25
6,3-Methylbutan-2-one,9.887098556871004,13.39973143987326,25.0
6,Molecular Nitrogen,57.95903173054442,98.73903961158177,94.75
6,Ethanol,13.751272905270392,23.9293275416855,100.0
7,Ethanal,13.467938730758881,15.120140737238902,49.75
7,Propanal,5.998415979143647,8.00695960563369,85.0
7,3-Methylbutan-2-one,10.653596927519404,14.339005312001282,25.0
7,Molecular Nitrogen,22.76730157603796,62.84973160060571,35.5
7,Ethanol,13.357171090811999,27.58355551409987,100.0
8,Ethanal,8.619028339187379,15.104600473307967,94.75
8,Propanal,4.36106082180091,7.289775608914134,94.75
8,3-Methylbutan-2-one,8.742777841024846,12.810251321823385,25.0
8,Molecular Nitrogen,2329.6420719604603,4545.542192709362,25.0
8,Ethanol,14.284767824633139,26.32945838872878,100.0
9,Ethanal,6.591891581540153,11.328554153040903,99.25
9,Propanal,4.168766459959813,8.252074748162588,40.0
9,3-Methylbutan-2-one,8.133785626952106,12.27166773174285,25.0
9,Molecular Nitrogen,34.665571973345386,74.31809180784529,31.75
9,Ethanol,13.895988417651694,26.07545493655776,100.0
10,Ethanal,6.0221598180766875,9.28460155732238,100.0
10,Propanal,3.8165170964652573,8.054292840709042,40.0
10,3-Methylbutan-2-one,8.806394805741924,13.26293023899982,25.0
10,Molecular Nitrogen,80.89430377931971,197.5358849786841,25.0
10,Ethanol,14.973664993239918,26.57826361506237,100.0
11,Ethanal,11.051583109617342,12.761155385949849,49.75
11,Propanal,3.6365222817946963,5.690445833504462,25.0
11,3-Methylbutan-2-one,9.14158601892399,13.057683775525156,25.0
11,Molecular Nitrogen,866.9857629285899,1928.016474572023,25.0
11,Ethanol,15.477044891003256,31.33125398253306,100.0
12,Ethanal,16.21585375002504,17.298067548591856,50.5
12,Propanal,6.1468911677385405,8.673833259983857,85.0
12,3-Methylbutan-2-one,7.6959839961630365,12.007082390885113,25.0
12,Molecular Nitrogen,58.148981846022764,97.44381378518247,29.5
12,Ethanol,11.614534697771585,23.764217617469043,100.0
13,Ethanal,15.264652497424448,17.22628202558112,79.75
13,Propanal,5.389360003199644,8.208306897422549,85.0
13,3-Methylbutan-2-one,8.28759188459927,12.55994207408769,25.0
