seed,epoch,loss
5,60000,0.00011514241055302105
5,66000,7.807141923003229e-05
5,72000,9.08540572472615e-05
5,78000,7.49689308973857e-05
5,84000,7.362225506228895e-05
5,90000,7.285716105827824e-05
5,96000,7.240814109172245e-05
5,102000,7.158802611560927e-05
5,108000,7.31674185553779e-05
5,114000,7.091338571670603e-05
5,120000,7.070495880288841e-05
6,1,0.43220304504336826
6,6000,0.00032373235504742036
6,12000,0.00021787427917210756
6,18000,0.00018244868701472363
6,24000,0.00017674824402072334
6,30000,0.00017027799442930015
6,36000,0.00010383435977249493
6,42000,8.737652775247587e-05
6,48000,8.177051974737444e-05
6,54000,7.903852564763304e-05
6,60000,7.823230974733213e-05
6,66000,0.00010165414191476984
6,72000,7.458381112461175e-05
6,78000,7.264310470427054e-05
6,84000,7.09585485659651e-05
6,90000,7.206435431130461e-05
6,96000,7.177122323690443e-05
6,102000,6.944893938246132e-05
6,108000,6.913490615672604e-05
6,114000,6.878931889356319e-05
6,120000,6.857264434365546e-05
7,1,0.31111833050857246
7,6000,0.0003304584207621543
7,12000,0.0002390380068857184
7,18000,0.00017962819768609772
7,24000,0.0001697259253958688
7,30000,0.00020541550232141634
7,36000,7.861775860753501e-05
7,42000,7.843307720830854e-05
7,48000,7.532441165308617e-05
7,54000,7.964749916581157e-05
7,60000,7.261550772574348e-05
7,66000,7.723359881233434e-05
7,72000,7.539159110380076e-05
7,78000,7.316447538873107e-05
7,84000,7.115098570196713e-05
7,90000,6.963850212767966e-05
7,96000,7.016581368389526e-05
7,102000,6.912569080041505e-05
7,108000,6.885467399212612e-05
7,114000,7.279052211973631e-05
7,120000,6.88582037171643e-05
8,1,0.20590709718044456
8,6000,0.0003226973439347329
8,12000,0.0002237917355749302
8,18000,0.000193856363125536
8,24000,0.0001811498252133675
8,30000,0.00017354128504604068
8,36000,0.000146858690691631
8,42000,9.501323050445948e-05
8,48000,0.00027760014484527377
8,54000,7.967144914403856e-05
8,60000,7.815849976061124e-05
8,66000,7.819555540648252e-05
8,72000,8.253039934028032e-05
8,78000,7.693531524767505e-05
8,84000,8.518992400154407e-05
8,90000,7.291156758423452e-05
8,96000,7.424060924501686e-05
8,102000,7.127283189140752e-05
8,108000,7.093345469139727e-05
8,114000,7.222255332549755e-05
8,120000,7.106229327856488e-05
9,1,0.2525532281429053
9,6000,0.0003129635795520346
9,12000,0.00022123526565129902
9,18000,0.00018846812900360208
9,24000,0.00018037356092094882
9,30000,0.00017645332769829477
9,36000,0.0001758453107235821
9,42000,0.0001675912220398061
9,48000,8.822973850612658e-05
9,54000,7.897075785753192e-05
9,60000,9.067195163311492e-05
9,66000,8.001786867799396e-05
9,72000,8.002917468718319e-05
9,78000,7.600672784962225e-05
9,84000,7.473672738931379e-05
9,90000,7.261532367642154e-05
9,96000,7.79939620803261e-05
9,102000,7.180673972929636e-05
9,108000,7.896617403665204e-05
9,114000,7.114382283727239e-05
9,120000,7.15632957675268e-05
10,1,0.3306555326155594
10,6000,0.0003223600977433723
10,12000,0.0002571730755990862
10,18000,0.000197848259640787
10,24000,0.00019792819845180823
10,30000,0.0001823683149873763
10,36000,0.00018828902707368025
10,42000,0.00019077862372270636
10,48000,0.00028204517855386833
10,54000,8.272413937770458e-05
10,60000,8.148112785662965e-05
10,66000,8.507100547944798e-05
10,72000,7.778984824475849e-05
10,78000,8.256256426100913e-05
10,84000,7.396920340529678e-05
10,90000,7.21072126241206e-05
10,96000,7.272478299648043e-05
10,102000,7.128519381011559e-05
10,108000,6.98612129050124e-05
10,114000,7.059675789245158e-05
10,120000,6.899921067912762e-05
11,1,0.46439358207749326
11,6000,0.000425882179317068
11,12000,0.0002740367481238403
11,18000,0.00019751937211523148
11,24000,0.00019078550467302487
11,30000,0.00026831442585439506
11,36000,0.0001702620467091387
11,42000,0.00015625161043549178
11,48000,9.406874132881158e-05
11,54000,8.601114326469908e-05
11,60000,0.00030031732377271353
11,66000,8.43594479797667e-05
11,72000,7.821409957584072e-05
11,78000,7.823917493781984e-05
11,84000,7.480878548254204e-05
11,90000,7.475363309269698e-05
11,96000,7.182010053302475e-05
11,102000,7.263281562236346e-05
11,108000,7.174288590825293e-05
11,114000,7.065554393934835e-05
11,120000,7.091928764024585e-05
12,1,0.29013091458925816
12,6000,0.0003311818955977508
12,12000,0.0002696312372476348
12,18000,0.0003487414933955142
12,24000,0.00018369072536654637
12,30000,0.0001776063479100551
12,36000,0.00017559070672646383
12,42000,0.0001705579170609253
12,48000,0.00010862621313277457
12,54000,9.758832395880126e-05
12,60000,8.584638439946655e-05
12,66000,7.870019773502787e-05
12,72000,7.758050204000162e-05
12,78000,7.656148664844157e-05
12,84000,7.471737204510262e-05
12,90000,7.242488658971916e-05
12,96000,7.109693151976024e-05
12,102000,7.049293498879273e-05
12,108000,7.025519377811343e-05
12,114000,7.274669377047682e-05
12,120000,6.983136873321734e-05
13,1,0.36182651476616645
13,6000,0.0003174267190509921
13,12000,0.0002505561063537603
13,18000,0.0002024503915451174
13,24000,0.00019710753734337284
13,30000,0.0001923894696578984
13,36000,0.00017549826312529472
13,42000,0.00016674097803131576
13,48000,0.00010256379436243388
13,54000,8.553825565742582e-05
13,60000,7.82840383958277e-05
13,66000,7.75116884024766e-05
13,72000,7.740459256532998e-05
13,78000,7.522887721136807e-05
13,84000,7.485131557398043e-05
13,90000,7.312511257444811e-05
13,96000,7.336499360160576e-05
13,102000,7.177912130672621e-05
13,108000,7.217625886409977e-05
13,114000,7.029150724280894e-05
13,120000,7.015283090466666e-05
14,1,0.2788255538237769
14,6000,0.00031808788901025353
14,12000,0.0002644457220889531
14,18000,0.00019388283099475658
14,24000,0.0001827854416604275
14,30000,0.0001781867234558039
14,36000,0.00017594255793905336
14,42000,0.00018238918050723503
14,48000,0.0001682752038399323
14,54000,0.00010823368350382735
14,60000,9.556573190055657e-05
14,66000,8.392109100752283e-05
14,72000,8.33173651554152e-05
14,78000,8.285074458018369e-05
14,84000,7.691244219079948e-05
14,90000,8.75937663203949e-05
14,96000,7.656485409559829e-05
14,102000,8.090293298381621e-05
14,108000,7.473753257423872e-05
14,114000,7.355443905089421e-05
14,120000,7.410795103322488e-05
15,1,0.32008812619250815
15,6000,0.00033326256469557916
15,12000,0.00025555318116529815
15,18000,0.00019692295981462023
15,24000,0.0001840847623461181
15,30000,0.00028083751796680376
15,36000,0.00017495104595431152
15,42000,0.00017135875436512368
15,48000,0.00012461036977356652
15,54000,7.968540739717553e-05
15,60000,8.155120194086445e-05
15,66000,7.479864170420395e-05
15,72000,7.637741900644211e-05
15,78000,7.228736782907889e-05
15,84000,7.362824628069065e-05
15,90000,7.175304186041882e-05
15,96000,7.168887349542326e-05
15,102000,7.238966785060495e-05
15,108000,7.03436166097571e-05
15,114000,6.969155385024978e-05
15,120000,6.937537408918828e-05
16,1,0.2786008855564149
16,6000,0.0003176439699837826
16,12000,0.00021727920117986407
16,18000,0.00019255978826750015
16,24000,0.00018664509439281625
16,30000,0.00017661106012359154
16,36000,0.00023927654805559994
16,42000,0.00017068030832127922
16,48000,0.0001580289720651242
16,54000,8.923698162046419e-05
16,60000,7.85876536176821e-05
16,66000,7.948940191910773e-05
16,72000,7.628545629415432e-05
16,78000,7.617480204960119e-05
16,84000,7.443439751635227e-05
16,90000,7.280112816367791e-05
16,96000,7.181860809762721e-05
16,102000,7.03316548397619e-05
16,108000,7.13630710591751e-05
16,114000,7.014453694163468e-05
16,120000,6.852230780508847e-05
17,1,0.2782811185616799
17,6000,0.000326626431571852
17,12000,0.00026466600457872796
17,18000,0.0001976502588340143
17,24000,0.00018707031033541832
17,30000,0.00017997211082679493
17,36000,0.00017755723527257668
17,42000,0.00017558186614358503
17,48000,0.00017444863638723938
17,54000,0.00017181536740001595
17,60000,0.00011684700983643413
17,66000,8.126640514317353e-05
17,72000,8.012841973618609e-05
17,78000,8.066628078460541e-05
17,84000,7.940641623727675e-05
17,90000,7.69078051609781e-05
17,96000,7.475202154806572e-05
17,102000,7.386672021686796e-05
17,108000,7.077724942770373e-05
17,114000,7.014846955137053e-05
17,120000,7.080832536962434e-05
18,1,0.358210269825479
18,6000,0.0003340967612856313
18,12000,0.00028587717094917986
18,18000,0.00020637950550578805
18,24000,0.0001862554861077538
18,30000,0.0001787811423360493
18,36000,0.00017360943982355203
18,42000,0.00014270755814711818
18,48000,8.523973490589605e-05
18,54000,7.923961846737079e-05
18,60000,7.668972555271487e-05
18,66000,7.506567941872176e-05
18,72000,7.341894109988024e-05
18,78000,7.515767106368361e-05
18,84000,7.513805432995552e-05
18,90000,7.310045213281096e-05
18,96000,7.198224827008631e-05
18,102000,7.164442394504296e-05
18,108000,7.752857240693508e-05
18,114000,7.682463409411598e-05
18,120000,6.953767469980923e-05
19,1,0.23988263419973402
19,6000,0.00030803339390005237
19,12000,0.00022332376372806705
19,18000,0.00017834282496107187
19,24000,0.00017245833293994616
19,30000,0.00014467725245433132
19,36000,9.93593165410341e-05
19,42000,8.773121656344184e-05
19,48000,8.026635328448396e-05
19,54000,7.701637445300452e-05
19,60000,7.529743363025613e-05
19,66000,7.707021922893703e-05
19,72000,7.290791838712316e-05
19,78000,7.220589482560873e-05
19,84000,7.216305407040077e-05
19,90000,7.069207728320952e-05
19,96000,7.524810562804134e-05
19,102000,7.016501751912644e-05
19,108000,6.985683502686186e-05
19,114000,7.18414046986752e-05
19,120000,6.932851855358829e-05
20,1,0.3486526734033058
20,6000,0.00030520993559505897
20,12000,0.00019681755338147816
20,18000,0.0001755280386187345
20,24000,0.00016826711326416302
20,30000,0.0001443059139643644
20,36000,8.541948864662204e-05
20,42000,7.923117747805779e-05
20,48000,8.090123068798937e-05
20,54000,7.815140414721285e-05
20,60000,7.801583588924521e-05
20,66000,7.67316043237606e-05
20,72000,8.122868962893489e-05
20,78000,7.452741080766179e-05
20,84000,7.294953863343047e-05
20,90000,7.320928393949087e-05
20,96000,7.206024723179057e-05
20,102000,7.156246125804931e-05
20,108000,7.205113768851439e-05
20,114000,7.110699338928327e-05
20,120000,7.106808208621234e-05
