step,loss
1,0.4312182735474377
20000,0.0005970776905184966
40000,0.0005699956775508946
60000,0.0005545735576302616
80000,0.0005385350411282421
100000,0.0005235562208376176
120000,0.0005070960227564667
140000,0.0004906426896077477
160000,0.0004735267294183483
180000,0.000456501905745282
200000,0.0004410550110166409
220000,0.00042762141763337476
240000,0.00041607109921775045
260000,0.00040604149977192415
280000,0.0004106067721277995
300000,0.0003863475599028001
320000,0.00037744048622714887
340000,0.0003699767390109205
360000,0.0003641779147545947
380000,0.0003597627134945667
400000,0.000356260788073444
