step,loss
1,0.45607927857890995
20000,0.0008328620082161476
40000,0.0005671901104164912
60000,0.0005501997270013768
80000,0.0006031245671951203
100000,0.0005146695869248844
120000,0.0004969121588721261
140000,0.0006080178579419949
160000,0.00045720611189367693
180000,0.00043719048415796703
200000,0.00041841468831651954
220000,0.00040368718357633085
240000,0.0003917373270383161
260000,0.0003808864007590508
280000,0.0003693787793131079
300000,0.00036276175747999997
320000,0.00035594939832109897
340000,0.0003522673237792336
360000,0.00034968230532837356
380000,0.0003476554047157503
400000,0.0003461235380956802
