step,loss
1,0.4419459765806866
20000,0.0005971599257384571
40000,0.0005645537567438156
60000,0.0005576350405376568
80000,0.0005271803420218067
100000,0.0005095860391322485
120000,0.0004919030015863205
140000,0.0004736903999537471
160000,0.0004554107426169623
180000,0.00043830397906227095
200000,0.00042350295802904203
220000,0.0004114115924935533
240000,0.00040143721210601985
260000,0.0003929252240417643
280000,0.00038545663946910376
300000,0.0003789091923746289
320000,0.0003731438480656396
340000,0.00036832390870736347
360000,0.0003642073907343196
380000,0.00036011657747638134
400000,0.00035697888807379634
