step,loss
1,0.46773897736719733
20000,0.00014219884286035856
40000,0.000126161043985023
60000,0.00010789946047032138
80000,9.81363161007299e-05
100000,7.986115924288084e-05
120000,7.287304868317021e-05
140000,6.878400136197126e-05
160000,6.829115798689043e-05
180000,6.356314283737217e-05
200000,6.12896175196277e-05
220000,5.904293540946202e-05
240000,5.674571612665831e-05
260000,5.4390419924232986e-05
280000,9.075404912064961e-05
300000,5.114690157897535e-05
320000,4.7018861120021965e-05
340000,4.455481241220578e-05
360000,4.2304050572849246e-05
380000,3.990329054772284e-05
400000,3.777940442633554e-05
