step,loss
1,0.5513799578381317
20000,0.00018924180292577585
40000,0.00015331650867984184
60000,0.0001224643487706889
80000,0.0001019277756028042
100000,9.139541630798583e-05
120000,8.545289242665945e-05
140000,8.154259015012953e-05
160000,7.857156931933194e-05
180000,7.60346325949215e-05
200000,7.379898290590082e-05
220000,7.264318529495648e-05
240000,6.969845515008935e-05
260000,6.776655380900438e-05
280000,6.583184927925512e-05
300000,6.397413658708123e-05
320000,6.211667341247056e-05
340000,6.0241050885094025e-05
360000,5.838892035577266e-05
380000,5.657796537455631e-05
400000,5.47484383851574e-05
