step,loss
1,0.5261709996719682
20000,0.00020032878250218194
40000,0.00017465302858686121
60000,0.00017061960034625643
80000,0.00016950665488989344
100000,0.0001687332868920337
120000,0.00016804241642911016
140000,0.0001673909962121541
160000,0.00016676955194370086
180000,0.00016616881291496826
200000,0.00016558732734583541
220000,0.0001650296727566654
240000,0.00016449956776845223
260000,0.00016398753812413077
280000,0.00016348895127906476
300000,0.00016302387317221166
320000,0.00016258259232143673
340000,0.00016216191995420686
360000,0.00016176668823388832
380000,0.00016142078876655588
400000,0.00016103609590084145
