seed,molecule,mape_percent,max_percent_difference,energy_at_max_error_eV
1,Ethanal,16.615815824386758,21.105765010521957,44.5
1,Propanal,6.738011319487836,10.35683155458083,25.0
1,3-Methylbutan-2-one,8.260312795631263,12.655227375049765,25.0
1,Molecular Nitrogen,1178.9055211527607,2933.8480079242463,39.25
1,Ethanol,12.861392830562727,21.563262088154993,95.5
2,Ethanal,56.266681055337735,62.04476974807408,39.25
2,Propanal,21.592333592552343,27.951194516378465,40.0
2,3-Methylbutan-2-one,12.55281174521611,16.34304283231159,25.0
2,Molecular Nitrogen,5392.65082602804,8560.593460348326,25.0
2,Ethanol,2.941138963332014,6.710699125583218,100.0
3,Ethanal,4.480580052567915,7.912393923249598,94.75
3,Propanal,3.109068182503218,5.312718433365494,95.5
3,3-Methylbutan-2-one,6.713339709721497,10.542025073419712,25.0
3,Molecular Nitrogen,1733.0775734701515,3346.4727155392943,25.0
3,Ethanol,11.30870894175565,24.692096917263225,100.0
4,Ethanal,11.501378910861547,17.206213847773313,25.0
4,Propanal,6.9329750056011585,14.08920516677018,44.5
4,3-Methylbutan-2-one,9.117324382167004,12.901843639887769,25.0
4,Molecular Nitrogen,3798.9174018631393,7332.2642154633595,25.0
4,Ethanol,27.571552068208337,41.26769219305432,100.0
5,Ethanal,34.14611015553331,45.0849773962677,44.5
5,Propanal,7.366656135466878,9.926795329884119,34.75
5,3-Methylbutan-2-one,8.520779974061337,11.838017780965918,25.0
5,Molecular Nitrogen,3753.51374248879,7677.197664098779,25.0
5,Ethanol,27.128883768938067,30.0341967618563,45.25
6,Ethanal,25.87341538257383,30.774673461447833,44.5
6,Propanal,6.037528992043005,10.891935419331181,25.0
6,3-Methylbutan-2-one,5.665382489375942,11.348885172234576,25.0
6,Molecular Nitrogen,2662.0356494264115,3467.6036372084623,39.25
6,Ethanol,30.760164472998934,48.491164974724136,100.0
7,Ethanal,12.601102418276216,19.12069273926773,35.5
7,Propanal,6.401640235815165,13.551317751069764,44.5
7,3-Methylbutan-2-one,8.878511144914082,12.666856465409229,25.0
7,Molecular Nitrogen,2936.660667699253,4400.301088797345,25.0
7,Ethanol,27.056135551746742,41.6816615452172,100.0
8,Ethanal,17.19076754322973,18.926873515329802,95.5
8,Propanal,10.73005855885305,13.728931362083433,85.0
8,3-Methylbutan-2-one,9.251944422876905,13.047142166289587,25.0
8,Molecular Nitrogen,692.2952625279338,1269.4772228043255,25.0
8,Ethanol,8.50654546761412,18.90727513328479,100.0
9,Ethanal,5.437874369189934,9.637030577296452,35.5
9,Propanal,5.717130536527937,10.56402345130836,43.75
9,3-Methylbutan-2-one,7.723959369811573,10.899401674883574,25.0
9,Molecular Nitrogen,1320.397591700445,2359.5290330649723,25.0
9,Ethanol,14.960095056036828,24.59999833654042,100.0
10,Ethanal,8.012813482711842,12.969842662183598,85.0
10,Propanal,8.418274951905163,11.317268560507783,34.75
10,3-Methylbutan-2-one,5.607697468142028,10.10467367895376,25.0
10,Molecular Nitrogen,1754.2644627268483,3086.5655159036605,25.0
10,Ethanol,20.280122082199696,39.140544921405905,100.0
11,Ethanal,8.705898720933972,15.238136707087127,96.25
11,Propanal,5.770794350271584,11.02897374730501,95.5
11,3-Methylbutan-2-one,5.565924900551695,10.732326351005097,25.0
11,Molecular Nitrogen,1128.4108541897135,1996.0533508984695,25.0
11,Ethanol,4.461223876722325,9.001983999231115,100.0
12,Ethanal,20.289344938883932,22.652218487527215,25.0
12,Propanal,8.852814344690366,12.575198675437898,25.0
12,3-Methylbutan-2-one,6.513271888100394,11.821074203511305,25.0
12,Molecular Nitrogen,153.53813815097638,618.7814678321201,25.0
12,Ethanol,10.888145850115194,22.270836475303394,100.0
13,Ethanal,16.822707411952106,21.66658924842982,39.25
13,Propanal,9.34208648864966,14.96400170940042,43.75
13,3-Methylbutan-2-one,5.779001699099492,9.189234403353904,25.0
13,Molecular Nitrogen,1343.8588147074151,2559.923242145906,25.0
13,Ethanol,24.2362708629987,36.91978047068562,100.0
14,Ethanal,26.99134090203222,33.7070450252081,44.5
14,Propanal,8.732310576654736,11.156841246075587,25.0
14,3-Methylbutan-2-one,5.223805282682914,9.376900263168048,25.0
14,Molecular Nitrogen,143.5320404566746,361.34257665399593,39.25
14,Ethanol,9.659679145081666,21.169778924014068,34.75
15,Ethanal,23.899997664797933,28.8568369720213,45.25
15,Propanal,10.046319643641784,11.10396107850518,85.0
15,3-Methylbutan-2-one,5.966898055977208,9.497166590612844,25.0
15,Molecular Nitrogen,1762.480677424739,3609.3223927750946,25.0
15,Ethanol,13.558111913946123,23.54175670790981,100.0
16,Ethanal,26.50899273056243,34.64751101869978,35.5
16,Propanal,9.4002942733963,12.6806313729662,34.75
16,3-Methylbutan-2-one,5.453968175212551,9.17737604859517,25.0
16,Molecular Nitrogen,180.48772789102358,714.0802814829018,25.0
