step,loss
1,0.6841492582393652
20000,0.0001666668447374617
40000,0.0001437885905497737
60000,0.0001321331140373862
80000,0.00012725864336346677
100000,0.00012522536091275383
120000,0.00012424951778095716
140000,0.00012369629299575175
160000,0.00012333039577910445
180000,0.00012304761697469227
200000,0.00012281989741808635
220000,0.00012261154684829008
240000,0.0001346019052103434
260000,0.00012224136441915488
280000,0.00012992306132837196
300000,0.00012188373698162479
320000,0.00012169830865143447
340000,0.00014325202059139048
360000,0.0001256238616558592
380000,0.0001212026550271606
400000,0.00012105629569710877
