step,loss
1,0.5319018910004439
20000,0.0001241799489589385
40000,0.00014752971527210067
60000,8.531916711227992e-05
80000,7.910574303962287e-05
100000,7.410774815846582e-05
120000,6.996397027078676e-05
140000,6.618767098614965e-05
160000,6.307553152990807e-05
180000,6.039270070992909e-05
200000,5.810911532435125e-05
220000,5.614757141435886e-05
240000,5.442875647621646e-05
260000,0.00010720527686129432
280000,5.166579337559293e-05
300000,5.052241674055584e-05
320000,4.9522416327205754e-05
340000,4.863436275063845e-05
360000,6.11781291369863e-05
380000,4.708466240179833e-05
400000,4.643637333552571e-05
