step,loss
1,0.44807734739116745
20000,0.00021376074798825124
40000,0.00019612206211329676
60000,0.0001853524097545717
80000,0.00018083096760562373
100000,0.00017831023644339532
120000,0.00017631085259143414
140000,0.00017471869645482554
160000,0.00017365765925159846
180000,0.0001728000889303396
200000,0.00017167340537649586
220000,0.0001710718942288632
240000,0.00017048418984748348
260000,0.0001699650105706626
280000,0.00017045502374984507
300000,0.000169148787549921
320000,0.00016807744234890545
340000,0.00016712829000793442
360000,0.00016595603755940996
380000,0.00016781490807876148
400000,0.00016251361743923213
