step,loss
1,0.430273052775547
20000,0.0003907632867673939
40000,0.00038657155662582214
60000,0.0003834242856457233
80000,0.00038153982905344517
100000,0.00038022503634385066
120000,0.00037907148772089295
140000,0.00037795604084414543
160000,0.00041542529256886933
180000,0.00037621098481132573
200000,0.00037553078733466904
220000,0.0003749180025231788
240000,0.0003743307922843444
260000,0.0003737324446257749
280000,0.000373114681005657
300000,0.0003727932957226837
320000,0.00037178761313925687
340000,0.0003710531332168447
360000,0.00037025081814660507
380000,0.00036958074636695825
400000,0.0003690825083890134
