seed,molecule,mape_percent,max_percent_difference,energy_at_max_error_eV
1,Ethanal,11.709746582011919,13.48872850786986,50.5
1,Propanal,4.6319634059273795,8.269399784769856,85.0
1,3-Methylbutan-2-one,8.165581789688703,12.39353656576791,25.0
1,Molecular Nitrogen,753.8036316778214,1637.7864403326819,45.25
1,Ethanol,9.63296660100147,19.745165800926785,100.0
2,Ethanal,16.24771944510611,20.127974958410995,34.75
2,Propanal,6.580737394177897,8.706138302130755,85.0
2,3-Methylbutan-2-one,6.934371713702369,10.963505776261117,25.0
2,Molecular Nitrogen,237.8829367872143,493.3241891076503,25.0
2,Ethanol,10.768028794927575,20.941440587248948,100.0
3,Ethanal,9.64342248867931,10.655417199628422,60.25
3,Propanal,4.281803486049896,6.716325671828072,85.0
3,3-Methylbutan-2-one,9.205553549306785,12.975321619628383,25.0
3,Molecular Nitrogen,724.8913847378786,2305.4705766685115,25.0
3,Ethanol,10.039347066310203,22.020677057782386,100.0
4,Ethanal,4.8395435437973715,7.818537831298721,100.0
4,Propanal,3.226929106385817,5.469784055365486,40.0
4,3-Methylbutan-2-one,8.22090205850727,12.194721369746752,25.0
4,Molecular Nitrogen,1284.1195882756085,2332.803729556923,25.0
4,Ethanol,15.148057648238417,25.83289299137513,100.0
5,Ethanal,10.879230503782038,13.28150611696782,100.0
5,Propanal,5.805953842566386,9.108553691637692,85.0
5,3-Methylbutan-2-one,9.718488641987944,14.02805092897649,25.0
5,Molecular Nitrogen,1119.5680288984793,2695.394176278648,25.0
5,Ethanol,9.917994335287386,20.297675947212028,100.0
6,Ethanal,6.8120701858010015,10.715475040177324,39.25
6,Propanal,5.121573047972515,9.003841738343878,99.25
6,3-Methylbutan-2-one,8.677025316142089,12.600587488638743,25.0
6,Molecular Nitrogen,1230.7142601239616,2127.378286452256,25.0
6,Ethanol,8.348417605176296,18.475325878303547,100.0
7,Ethanal,11.180664126024364,12.695149930274944,79.75
7,Propanal,6.4311892067833725,8.85756936985525,85.0
7,3-Methylbutan-2-one,10.4165726806293,14.127485336518353,25.0
7,Molecular Nitrogen,1346.8456964315687,2710.7358140551255,25.0
7,Ethanol,11.33173524529363,23.583330054960825,100.0
8,Ethanal,11.244776706505846,16.807002252152657,39.25
8,Propanal,5.150225878445378,8.118041337814976,95.5
8,3-Methylbutan-2-one,7.3623685569335775,11.787928628731594,25.0
8,Molecular Nitrogen,349.10782775499206,559.1668740659866,35.5
8,Ethanol,10.980046919664938,22.454669649311114,100.0
9,Ethanal,6.3182458642566885,10.169499394557734,99.25
9,Propanal,4.341398958851828,8.606823423174303,40.0
9,3-Methylbutan-2-one,8.189092732788495,12.3510130944834,25.0
9,Molecular Nitrogen,1179.253546762684,2519.627573488513,25.0
9,Ethanol,13.551223718993745,25.07611693165128,100.0
10,Ethanal,6.647608124528969,10.294007916053657,39.25
10,Propanal,4.638272803217888,10.865074315230345,40.0
10,3-Methylbutan-2-one,8.806884640540087,13.329329286174865,25.0
10,Molecular Nitrogen,1142.5297829359934,2683.669206201884,25.0
10,Ethanol,13.02201806211696,23.642127164977612,100.0
11,Ethanal,13.067925109283651,16.210618953046634,25.0
11,Propanal,4.014887469117409,6.400002393964678,25.0
11,3-Methylbutan-2-one,9.011797733379971,12.871802375408759,25.0
11,Molecular Nitrogen,1132.9271954974429,2455.391364871465,40.75
11,Ethanol,14.545459125272618,29.42557632179062,100.0
12,Ethanal,16.494368080446673,18.418405712526926,95.5
12,Propanal,6.382224900624209,9.429861854024747,85.0
12,3-Methylbutan-2-one,7.974238903747699,12.027997033973238,25.0
12,Molecular Nitrogen,284.083101924133,665.383383635184,30.25
12,Ethanol,11.740492358529725,24.36338199143482,100.0
13,Ethanal,14.158097363255738,15.826135489955703,60.25
13,Propanal,5.224737532001209,8.173431093353013,85.0
13,3-Methylbutan-2-one,8.328164087373883,13.065176967196132,25.0
13,Molecular Nitrogen,367.0326256236569,669.0415490190493,29.5
13,Ethanol,10.234417008730066,20.438978146684363,100.0
14,Ethanal,10.708312102383406,12.756628008669916,79.75
14,Propanal,4.987033684832514,8.51266890599435,85.0
14,3-Methylbutan-2-one,9.218877683947085,13.256272905030666,25.0
14,Molecular Nitrogen,1011.1712824283417,2425.475292543253,25.0
14,Ethanol,10.326604913526362,21.155266584865636,100.0
15,Ethanal,15.473192954411159,18.919059274499077,49.75
15,Propanal,7.262174786732637,9.430309538332624,25.0
15,3-Methylbutan-2-one,8.138293049991981,12.747209418399594,25.0
15,Molecular Nitrogen,821.4329236794626,1452.2222961554658,25.0
15,Ethanol,9.611161657738315,18.01862280813518,100.0
16,Ethanal,16.40098731846751,19.03304647091707,49.75
16,Propanal,6.507605975028514,9.253638264206483,85.0
16,3-Methylbutan-2-one,8.048065088929764,12.699599919606937,25.0
16,Molecular Nitrogen,991.9326570427622,2093.0328135980353,25.0
16,Ethanol,12.629760343799068,24.429803369814543,100.0
17,Ethanal,20.389848170143225,30.43199819227888,44.5
17,Propanal,6.723533524023301,10.5793408283413,25.0
17,3-Methylbutan-2-one,7.819888284214026,11.667807638382097,25.0
17,Molecular Nitrogen,182.08297572328556,560.8208508382803,44.5
17,Ethanol,13.87109317323515,26.485022195726337,100.0
18,Ethanal,12.025097446664864,15.459510412962885,95.5
18,Propanal,4.488593122842612,8.308879830838222,85.0
18,3-Methylbutan-2-one,7.331634110238123,12.528477719121318,25.0
18,Molecular Nitrogen,946.1367461959236,3671.1803415101217,25.0
18,Ethanol,8.972821387961282,19.12490661368704,100.0
19,Ethanal,14.234395757558557,20.660082215382843,39.25
19,Propanal,3.3893202649478256,7.58650923874329,40.0
19,3-Methylbutan-2-one,8.568202488605445,13.099385587364637,25.0
19,Molecular Nitrogen,237.07574127282447,621.0965276592842,39.25
19,Ethanol,14.305078829340525,29.457187085711073,100.0
20,Ethanal,12.331117393466984,15.127206413957314,79.75
20,Propanal,4.915894586630015,8.208693647722303,85.0
20,3-Methylbutan-2-one,7.091503832142622,12.270997752708068,25.0
20,Molecular Nitrogen,1208.6897263881312,2513.9824952313274,25.0
20,Ethanol,8.701704600165243,18.502288458219184,100.0
