step,loss
1,0.56267663820933
20000,0.00041425954590373014
40000,0.000389988638626612
60000,0.0003750905280373032
80000,0.00036810010675390845
100000,0.00036493263123598714
120000,0.00036321241810712387
140000,0.00036218634923521385
160000,0.0003615336644916536
180000,0.00036065561771983604
200000,0.0003601004938329417
220000,0.00037943187963507225
240000,0.0003586983802483865
260000,0.00035773971161702674
280000,0.0003569674044130829
300000,0.000356230233757558
320000,0.0003554630583409
340000,0.0003547215569204225
360000,0.00035397528767326696
380000,0.00035316051037098044
400000,0.000352214130223499
